file,vp_class,vp_distance,vp_target,closest_file,true_class,true_target
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/ASB Bank Limited/T3_1.png,1,1.644644021987915,ASB Bank Limited,[3.]/T3_0.png,0,ASB Bank Limited
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/ASB Bank Limited/T3_2.png,1,0.0002971540088765323,ASB Bank Limited,[3.]/T3_1.png,0,ASB Bank Limited
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/ASB Bank Limited/T3_3.png,1,9.57034935709089e-05,ASB Bank Limited,[3.]/T3_12.png,0,ASB Bank Limited
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/ASB Bank Limited/shot_0.png,1,1.1279571481281891e-06,ASB Bank Limited,[3.]/T3_13.png,0,ASB Bank Limited
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/AT&T/T4_0.png,1,0.0040213000029325485,AT&T,[4.]/shot_0.png,0,AT&T
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/AT&T/T4_1.png,1,0.0018760121893137693,AT&T,[4.]/T4_12.png,0,AT&T
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/AT&T/T4_2.png,1,0.0012904012110084295,AT&T,[4.]/shot_0.png,0,AT&T
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/AT&T/T4_3.png,1,0.006634630262851715,AT&T,[4.]/T4_12.png,0,AT&T
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/AT&T/T4_4.png,1,0.41282182931900024,AT&T,[4.]/T4_9.png,0,AT&T
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/ATB Financial/T5_0.png,1,0.18094971776008606,ATB Financial,[5.]/T5_7.png,0,ATB Financial
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/ATB Financial/T5_1.png,1,1.8350359201431274,ATB Financial,[5.]/T5_3.png,0,ATB Financial
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/ATB Financial/T5_2.png,1,0.2713002562522888,ATB Financial,[5.]/T5_13.png,0,ATB Financial
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/ATB Financial/T5_3.png,1,0.0001962293463293463,ATB Financial,[5.]/T5_11.png,0,ATB Financial
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/ATB Financial/shot_0.png,1,0.003177246544510126,ATB Financial,[5.]/T5_10.png,0,ATB Financial
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Amazon/T6_4.png,0,8.296100616455078,benign,,0,Amazon
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Amazon/T6_5.png,1,1.92678964138031,Amazon,[6.]/shot_0.png,0,Amazon
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Amazon/T6_9.png,1,0.005787663161754608,Amazon,[6.]/shot_1.png,0,Amazon
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Amazon/shot_0.png,1,2.315864086151123,Amazon,[6.]/T6_3.png,0,Amazon
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Amazon/shot_1.png,1,2.52428936958313,Amazon,[6.]/T6_4.png,0,Amazon
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/American Express/T7_0.png,1,0.0024954352993518114,American Express,[7.]/T7_12.png,0,American Express
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/American Express/T7_1.png,1,0.7544008493423462,American Express,[7.]/T7_13.png,0,American Express
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/American Express/T7_2.png,1,0.00031003239564597607,American Express,[7.]/T7_10.png,0,American Express
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/American Express/T7_3.png,1,0.16572114825248718,American Express,[7.]/T7_11.png,0,American Express
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/American Express/T7_4.png,1,0.007146444171667099,American Express,[7.]/T7_12.png,0,American Express
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/AutoScout24/T8_1.png,1,0.17372550070285797,AutoScout24,[8.]/shot_0.png,0,AutoScout24
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/AutoScout24/T8_3.png,1,2.268925666809082,AutoScout24,[8.]/shot_3.png,0,AutoScout24
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/AutoScout24/T8_4.png,1,1.9551615715026855,AutoScout24,[8.]/T8_10.png,0,AutoScout24
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/AutoScout24/T8_5.png,1,0.06620565056800842,AutoScout24,[8.]/T8_10.png,0,AutoScout24
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/AutoScout24/T8_6.png,0,4.350996494293213,benign,,0,AutoScout24
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Banco de Chile/T9_0.png,1,0.000691360211931169,Banco de Chile,[9.]/T9_1.png,0,Banco de Chile
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Banco de Chile/T9_1.png,1,1.9493602514266968,Banco de Chile,[9.]/T9_3.png,0,Banco de Chile
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Banco de Chile/T9_2.png,1,0.0005402169190347195,Banco de Chile,[9.]/T9_9.png,0,Banco de Chile
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Banco de Chile/T9_3.png,1,0.07976888120174408,Banco de Chile,[9.]/T9_14.png,0,Banco de Chile
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Banco de Chile/T9_4.png,1,0.12443196028470993,Banco de Chile,[9.]/T9_6.png,0,Banco de Chile
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Citrix ShareFile/T10_0.png,1,0.0008560045971535146,Citrix ShareFile,[10.]/T10_5.png,0,Citrix ShareFile
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Citrix ShareFile/T10_1.png,0,6.334768295288086,benign,,0,Citrix ShareFile
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Citrix ShareFile/T10_2.png,1,0.00017215212574228644,Citrix ShareFile,[10.]/T10_6.png,0,Citrix ShareFile
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Citrix ShareFile/T10_3.png,0,3.173449993133545,benign,,0,Citrix ShareFile
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Citrix ShareFile/T10_4.png,1,0.0009120858740061522,Citrix ShareFile,[10.]/T10_5.png,0,Citrix ShareFile
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/DHL/T11_1.png,1,0.33464640378952026,DHL,[11.]/T11_7.png,0,DHL
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/DHL/T11_2.png,0,3.29849910736084,benign,,0,DHL
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/DHL/T11_3.png,1,0.00017820368520915508,DHL,[11.]/T11_7.png,0,DHL
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/DHL/shot_0.png,1,9.162042715615826e-07,DHL,[11.]/T11_5.png,0,DHL
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/DHL/shot_1.png,1,0.00044944556429982185,DHL,[11.]/T11_7.png,0,DHL
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Deutsche Telekom/T12_0.png,1,0.001100827008485794,Deutsche Telekom,[12.]/T12_4.png,0,Deutsche Telekom
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Deutsche Telekom/T12_1.png,1,0.0012598494067788124,Deutsche Telekom,[12.]/T12_8.png,0,Deutsche Telekom
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Deutsche Telekom/T12_2.png,1,0.012621058151125908,Deutsche Telekom,[12.]/T12_2.png,0,Deutsche Telekom
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Deutsche Telekom/T12_3.png,1,0.001092033344320953,Deutsche Telekom,[12.]/T12_12.png,0,Deutsche Telekom
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Deutsche Telekom/T12_4.png,1,1.7613601684570312,Deutsche Telekom,[12.]/T12_6.png,0,Deutsche Telekom
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Discover/T13_0.png,1,0.1733379065990448,Discover,[13.]/T13_9.png,0,Discover
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Discover/T13_1.png,1,0.21807435154914856,Discover,[13.]/T13_11.png,0,Discover
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Discover/T13_2.png,1,1.2324795722961426,Discover,[13.]/T13_7.png,0,Discover
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Discover/T13_3.png,1,0.00020308521925471723,Discover,[13.]/T13_1.png,0,Discover
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Discover/T13_4.png,1,0.0008697379380464554,Discover,[13.]/T13_10.png,0,Discover
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Etisalat/T14_0.png,1,0.3135489821434021,Etisalat,[14.]/T14_3.png,0,Etisalat
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Etisalat/T14_1.png,1,0.004022559151053429,Etisalat,[14.]/shot_1.png,0,Etisalat
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Etisalat/T14_2.png,1,0.0005319705232977867,Etisalat,[14.]/T14_10.png,0,Etisalat
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Etisalat/T14_3.png,1,0.00025003839982673526,Etisalat,[14.]/T14_10.png,0,Etisalat
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Etisalat/T14_4.png,1,0.061798639595508575,Etisalat,[14.]/T14_3.png,0,Etisalat
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Facebook/T15_0.png,0,6.180082321166992,benign,,0,Facebook
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Facebook/T15_1.png,1,0.00422210618853569,Facebook,[15.]/T15_8.png,0,Facebook
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Facebook/T15_2.png,1,0.003336138091981411,Facebook,[15.]/T15_14.png,0,Facebook
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Facebook/T15_3.png,1,0.0016982839442789555,Facebook,[15.]/T15_8.png,0,Facebook
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Facebook/shot_0.png,1,0.0006910444935783744,Facebook,[15.]/T15_14.png,0,Facebook
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Fifth Third Bank/T16_0.png,1,0.0010615220526233315,Fifth Third Bank,[16.]/T16_12.png,0,Fifth Third Bank
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Fifth Third Bank/T16_1.png,1,0.1430385559797287,Fifth Third Bank,[16.]/T16_7.png,0,Fifth Third Bank
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Fifth Third Bank/T16_2.png,1,0.0035721478052437305,Fifth Third Bank,[16.]/T16_10.png,0,Fifth Third Bank
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Fifth Third Bank/T16_3.png,1,0.0008478180388920009,Fifth Third Bank,[16.]/T16_3.png,0,Fifth Third Bank
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Fifth Third Bank/shot_0.png,1,0.0003124545037280768,Fifth Third Bank,[16.]/T16_13.png,0,Fifth Third Bank
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Frontier Communications/T17_0.png,1,0.0005831541493535042,Frontier Communications,[17.]/T17_3.png,0,Frontier Communications
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Frontier Communications/T17_1.png,1,0.0004989460576325655,Frontier Communications,[17.]/shot_0.png,0,Frontier Communications
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Frontier Communications/T17_2.png,0,3.5835251808166504,benign,,0,Frontier Communications
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Frontier Communications/T17_3.png,1,0.7211372256278992,Frontier Communications,[17.]/T17_11.png,0,Frontier Communications
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Frontier Communications/T17_4.png,1,0.0012960988096892834,Frontier Communications,[17.]/T17_5.png,0,Frontier Communications
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/GMX Mail/T18_0.png,1,0.00474272295832634,GMX Mail,[18.]/T18_4.png,0,GMX Mail
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/GMX Mail/T18_1.png,1,0.26112645864486694,GMX Mail,[18.]/T18_0.png,0,GMX Mail
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/GMX Mail/T18_2.png,1,0.13322675228118896,GMX Mail,[18.]/T18_7.png,0,GMX Mail
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/GMX Mail/T18_3.png,1,0.02377421408891678,GMX Mail,[18.]/T18_9.png,0,GMX Mail
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/GMX Mail/shot_0.png,1,0.00013905082596465945,GMX Mail,[18.]/T18_6.png,0,GMX Mail
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Giffgaff/T19_0.png,1,0.0004479062044993043,Giffgaff,[19.]/T19_11.png,0,Giffgaff
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Giffgaff/T19_1.png,0,12.124545097351074,benign,,0,Giffgaff
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Giffgaff/T19_2.png,1,0.00014919406385160983,Giffgaff,[19.]/T19_7.png,0,Giffgaff
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Giffgaff/T19_3.png,1,0.0021054621320217848,Giffgaff,[19.]/T19_11.png,0,Giffgaff
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Giffgaff/T19_4.png,1,4.223883297527209e-05,Giffgaff,[19.]/T19_13.png,0,Giffgaff
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_0.png,1,1.8731668660620926e-06,Google,[20.]/shot_1.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_1.png,1,7.310680302907713e-06,Google,[20.]/shot_46.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_10.png,1,1.8276099353897735e-06,Google,[20.]/shot_18.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_11.png,1,1.8731668660620926e-06,Google,[20.]/shot_1.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_12.png,1,1.8731668660620926e-06,Google,[20.]/shot_1.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_13.png,1,1.8641136421138071e-06,Google,[20.]/shot_48.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_14.png,1,1.8276099353897735e-06,Google,[20.]/shot_18.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_15.png,1,1.8854227619158337e-06,Google,[20.]/shot_41.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_16.png,1,1.8276099353897735e-06,Google,[20.]/shot_18.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_17.png,1,1.8276099353897735e-06,Google,[20.]/shot_18.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_18.png,1,2.4609365937067196e-05,Google,[20.]/shot_56.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_19.png,1,1.8641136421138071e-06,Google,[20.]/shot_48.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_2.png,1,1.8276099353897735e-06,Google,[20.]/shot_18.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_20.png,1,2.0384522940730676e-06,Google,[20.]/shot_56.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_21.png,1,1.8276099353897735e-06,Google,[20.]/shot_18.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_22.png,1,1.8731668660620926e-06,Google,[20.]/shot_1.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_23.png,1,1.8641136421138071e-06,Google,[20.]/shot_48.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_24.png,1,1.8731668660620926e-06,Google,[20.]/shot_1.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_25.png,1,1.8276099353897735e-06,Google,[20.]/shot_18.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_26.png,1,1.8731668660620926e-06,Google,[20.]/shot_1.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_3.png,1,1.8641136421138071e-06,Google,[20.]/shot_48.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_4.png,1,1.8276099353897735e-06,Google,[20.]/shot_18.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_5.png,1,1.8276099353897735e-06,Google,[20.]/shot_18.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_6.png,1,1.8641136421138071e-06,Google,[20.]/shot_48.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_7.png,0,10.197190284729004,benign,,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_8.png,1,1.8276099353897735e-06,Google,[20.]/shot_18.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Google/shot_9.png,1,1.8276099353897735e-06,Google,[20.]/shot_18.png,0,Google
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Grupo Santander/T21_0.png,1,0.001178898150101304,Grupo Santander,[21.]/T21_11.png,0,Grupo Santander
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Grupo Santander/T21_1.png,1,0.8879067301750183,Grupo Santander,[21.]/T21_10.png,0,Grupo Santander
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Grupo Santander/T21_2.png,1,0.0012220413191244006,Grupo Santander,[21.]/T21_2.png,0,Grupo Santander
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Grupo Santander/T21_3.png,1,0.8658090829849243,Grupo Santander,[21.]/T21_5.png,0,Grupo Santander
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Grupo Santander/T21_4.png,1,1.0968120098114014,Grupo Santander,[21.]/T21_4.png,0,Grupo Santander
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/HSBC Bank/T22_2.png,1,2.1704187393188477,HSBC Bank,[22.]/T22_10.png,0,HSBC Bank
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/HSBC Bank/T22_3.png,1,0.0005286377854645252,HSBC Bank,[22.]/shot_1.png,0,HSBC Bank
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/HSBC Bank/T22_4.png,1,0.028552500531077385,HSBC Bank,[22.]/shot_1.png,0,HSBC Bank
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/HSBC Bank/shot_0.png,1,0.005770289804786444,HSBC Bank,[22.]/T22_2.png,0,HSBC Bank
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/HSBC Bank/shot_1.png,1,0.005426444113254547,HSBC Bank,[22.]/T22_10.png,0,HSBC Bank
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/International Card Services B.V/T23_0.png,1,0.003691387129947543,International Card Services B.V,[23.]/T23_6.png,0,International Card Services B.V
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/International Card Services B.V/T23_1.png,1,7.683677540626377e-05,International Card Services B.V,[23.]/T23_11.png,0,International Card Services B.V
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/International Card Services B.V/T23_2.png,1,0.0016447954112663865,International Card Services B.V,[23.]/T23_12.png,0,International Card Services B.V
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/International Card Services B.V/T23_3.png,1,8.820689981803298e-05,International Card Services B.V,[23.]/T23_6.png,0,International Card Services B.V
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/International Card Services B.V/shot_0.png,1,0.003186311572790146,International Card Services B.V,[23.]/T23_14.png,0,International Card Services B.V
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Itau Unibanco S.A/T24_0.png,1,0.29281023144721985,Itau Unibanco S.A,[24.]/T24_11.png,0,Itau Unibanco S.A
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Itau Unibanco S.A/T24_1.png,1,0.3581959903240204,Itau Unibanco S.A,[24.]/T24_14.png,0,Itau Unibanco S.A
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Itau Unibanco S.A/T24_2.png,1,2.666802167892456,Itau Unibanco S.A,[24.]/T24_11.png,0,Itau Unibanco S.A
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Itau Unibanco S.A/T24_3.png,1,0.6616257429122925,Itau Unibanco S.A,[24.]/T24_2.png,0,Itau Unibanco S.A
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Itau Unibanco S.A/T24_4.png,1,0.04481952637434006,Itau Unibanco S.A,[24.]/T24_0.png,0,Itau Unibanco S.A
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/LinkedIn Corporation/T25_0.png,1,0.0006975748110562563,LinkedIn Corporation,[25.]/shot_0.png,0,LinkedIn Corporation
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/LinkedIn Corporation/T25_1.png,1,0.003312916262075305,LinkedIn Corporation,[25.]/T25_1.png,0,LinkedIn Corporation
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/LinkedIn Corporation/T25_2.png,0,4.803882598876953,benign,,0,LinkedIn Corporation
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/LinkedIn Corporation/T25_3.png,1,0.005185456946492195,LinkedIn Corporation,[25.]/T25_0.png,0,LinkedIn Corporation
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/LinkedIn Corporation/T25_4.png,1,0.052758295089006424,LinkedIn Corporation,[25.]/T25_8.png,0,LinkedIn Corporation
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Made-In-China/T26_0.png,1,0.04362718015909195,Made-In-China,[26.]/T26_9.png,0,Made-In-China
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Made-In-China/T26_1.png,1,0.0023271720856428146,Made-In-China,[26.]/T26_0.png,0,Made-In-China
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Made-In-China/T26_2.png,1,1.623408317565918,Made-In-China,[26.]/T26_2.png,0,Made-In-China
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Made-In-China/T26_3.png,0,5.540005683898926,benign,,0,Made-In-China
/home/phish-target-recognition/data_splits/phishpedia/visualphish/data/test/trusted_list/Made-In-China/T26_4.png,1,0.0076538557186722755,Made-In-China,[26.]/T26_13.png,0,Made-In-China
