file,vp_class,vp_distance,vp_target,closest_file,true_class,true_target
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1007.png,1,5.899242401123047,meta,meta/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1008.png,0,11.760263442993164,benign,allegro/shot_1_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1009.png,0,9.725187301635742,benign,wp.pl/shot_3_aug9.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_101.png,0,9.656272888183594,benign,home.pl/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1010.png,1,4.079366683959961,meta,meta/shot_0_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1011.png,0,8.639184951782227,benign,allegro/shot_1_aug7.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1012.png,1,6.69708251953125,temu,temu/shot_3_aug1.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1013.png,1,5.746549606323242,allegro,allegro/shot_1_aug6.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1014.png,0,10.834606170654297,benign,mbank/shot_2.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1015.png,0,9.763505935668945,benign,inpost/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1016.png,0,8.246796607971191,benign,money.pl/shot_1_aug2.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1017.png,0,9.573324203491211,benign,pko/shot_1_aug4.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1018.png,1,7.990948677062988,fedex,fedex/shot_2_aug12.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1019.png,1,4.290305137634277,meta,meta/shot_0_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_102.png,0,8.512735366821289,benign,mbank/shot_0.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1020.png,1,5.251181602478027,netflix,netflix/shot_1_aug4.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1021.png,1,6.452686309814453,home.pl,home.pl/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1022.png,1,5.950104713439941,allegro,allegro/shot_1_aug6.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1023.png,0,10.880712509155273,benign,poczta_polska/shot_2_aug4.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1024.png,0,8.782197952270508,benign,meta/shot_0_aug14.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1025.png,1,6.696667671203613,meta,meta/shot_0_aug10.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1026.png,1,7.515061378479004,allegro,allegro/shot_1_aug6.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1027.png,0,8.2905855178833,benign,home.pl/shot_1_aug1.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1028.png,1,4.110276699066162,meta,meta/shot_0_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1029.png,0,8.410541534423828,benign,mbank/shot_0.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_103.png,0,8.30105972290039,benign,allegro/shot_1_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1030.png,1,5.406130790710449,home.pl,home.pl/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1031.png,1,5.89777946472168,meta,meta/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1032.png,1,7.20595645904541,home.pl,home.pl/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1033.png,0,12.212207794189453,benign,gazeta.pl/shot_1_aug9.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1034.png,1,5.113376617431641,home.pl,home.pl/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1035.png,1,6.145272254943848,facebook,facebook/shot_1_aug8.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1036.png,1,4.110276699066162,meta,meta/shot_0_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1037.png,0,8.096607208251953,benign,usps/shot_0_aug1.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1038.png,1,3.274862289428711,steam,steam/shot_1_aug7.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1039.png,0,8.018712997436523,benign,poczta_polska/shot_2_aug4.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_104.png,1,4.110276699066162,meta,meta/shot_0_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1040.png,0,9.309419631958008,benign,facebook/shot_1_aug2.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1041.png,1,7.870054244995117,home.pl,home.pl/shot_2.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1042.png,0,10.614143371582031,benign,booking/shot_4_aug10.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1043.png,0,8.850409507751465,benign,allegro/shot_1_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1044.png,1,7.861692428588867,meta,meta/shot_0_aug6.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1045.png,0,8.919452667236328,benign,steam/shot_1_aug12.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1046.png,1,7.07951021194458,meta,meta/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1047.png,0,9.188169479370117,benign,steam/shot_1_aug12.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1048.png,0,8.976663589477539,benign,meta/shot_0_aug14.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1049.png,1,7.198990821838379,allegro,allegro/shot_1_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_105.png,0,8.462067604064941,benign,home.pl/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1050.png,1,6.759913921356201,poczta_polska,poczta_polska/shot_2_aug4.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1051.png,1,5.4570488929748535,meta,meta/shot_0_aug2.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1052.png,0,8.875903129577637,benign,meta/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1053.png,0,9.856882095336914,benign,mbank/shot_0.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1054.png,1,7.861001968383789,poczta_polska,poczta_polska/shot_2_aug4.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1055.png,0,8.58889102935791,benign,temu/shot_2_aug3.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1056.png,1,0.09049390256404877,allegro,allegro/shot_1_aug7.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1057.png,0,11.329343795776367,benign,booking/shot_0.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1058.png,0,8.091644287109375,benign,meta/shot_0_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1059.png,0,8.987052917480469,benign,meta/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_106.png,0,8.320084571838379,benign,mbank/shot_0.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1060.png,1,6.866408824920654,facebook,facebook/shot_1.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1061.png,0,8.687227249145508,benign,vinted/shot_1_aug6.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1062.png,1,3.7581162452697754,meta,meta/shot_0_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1063.png,0,8.574275016784668,benign,temu/shot_2_aug3.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1064.png,1,6.940763473510742,meta,meta/shot_0_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1065.png,0,9.82087516784668,benign,olx/shot_2_aug4.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1066.png,1,5.537104606628418,pko,pko/shot_0_aug10.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1067.png,1,7.190277099609375,meta,meta/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1068.png,1,5.995248794555664,allegro,allegro/shot_1_aug6.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1069.png,1,7.984628677368164,meta,meta/shot_0_aug14.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_107.png,0,9.268260955810547,benign,mbank/shot_0.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1070.png,0,8.766072273254395,benign,steam/shot_1.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1071.png,1,5.899735450744629,meta,meta/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1072.png,1,6.148227691650391,steam,steam/shot_1_aug7.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1073.png,1,6.923923969268799,netflix,netflix/shot_2_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1074.png,0,8.845279693603516,benign,meta/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1075.png,1,3.7589759826660156,meta,meta/shot_0_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1076.png,1,6.373589515686035,meta,meta/shot_0_aug8.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1077.png,1,4.2463836669921875,allegro,allegro/shot_1_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1078.png,0,10.63729476928711,benign,plus/shot_1_aug9.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1079.png,1,6.201602935791016,allegro,allegro/shot_1_aug10.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_108.png,1,6.5359930992126465,meta,meta/shot_0_aug14.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1080.png,1,4.110276699066162,meta,meta/shot_0_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1081.png,0,9.830970764160156,benign,poczta_polska/shot_2_aug4.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1082.png,1,7.321514129638672,meta,meta/shot_0_aug8.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1083.png,1,4.859611511230469,allegro,allegro/shot_1_aug10.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1084.png,0,8.499261856079102,benign,orlen/shot_1_aug7.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1085.png,1,3.7581162452697754,meta,meta/shot_0_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1086.png,0,8.923565864562988,benign,orlen/shot_1_aug6.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1087.png,0,9.240104675292969,benign,meta/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1088.png,1,5.898675441741943,meta,meta/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1089.png,1,3.7406628131866455,meta,meta/shot_0_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_109.png,1,6.709127426147461,steam,steam/shot_1_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1090.png,0,8.115636825561523,benign,home.pl/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1091.png,0,8.137800216674805,benign,poczta_polska/shot_2.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1092.png,0,9.424028396606445,benign,pko/shot_0_aug10.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1093.png,0,9.776582717895508,benign,inpost/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1094.png,1,6.879353046417236,poczta_polska,poczta_polska/shot_2_aug4.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1095.png,0,8.060766220092773,benign,allegro/shot_1_aug7.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1096.png,1,4.110276699066162,meta,meta/shot_0_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1097.png,0,8.881851196289062,benign,rzeczpospolita/shot_2.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1098.png,1,3.7581162452697754,meta,meta/shot_0_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1099.png,1,4.757107734680176,allegro,allegro/shot_1_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_11.png,0,9.751859664916992,benign,plus/shot_2_aug6.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_110.png,0,9.928174018859863,benign,pko/shot_0_aug10.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1100.png,0,8.622061729431152,benign,temu/shot_2_aug3.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1101.png,1,5.927495956420898,allegro,allegro/shot_1_aug6.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1102.png,1,4.0451741218566895,meta,meta/shot_0_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1103.png,1,6.266888618469238,meta,meta/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1104.png,0,8.898883819580078,benign,allegro/shot_0_aug2.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1105.png,1,7.204676628112793,meta,meta/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1106.png,0,8.105034828186035,benign,meta/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1107.png,0,8.759040832519531,benign,rzeczpospolita/shot_0_aug3.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1108.png,1,3.7581162452697754,meta,meta/shot_0_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1109.png,0,9.061878204345703,benign,allegro/shot_0_aug2.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_111.png,0,9.786086082458496,benign,mbank/shot_0.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1110.png,0,9.047981262207031,benign,home.pl/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1111.png,1,4.110276699066162,meta,meta/shot_0_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1112.png,0,9.369781494140625,benign,steam/shot_0_aug5.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1113.png,1,7.169222831726074,allegro,allegro/shot_1_aug7.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1114.png,0,8.42674732208252,benign,orlen/shot_1_aug6.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1115.png,1,5.4570488929748535,meta,meta/shot_0_aug2.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1116.png,0,9.776945114135742,benign,booking/shot_0.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1117.png,0,9.597515106201172,benign,pgnig/shot_0.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1118.png,0,11.09334659576416,benign,booking/shot_4_aug10.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1119.png,1,7.25026798248291,temu,temu/shot_3_aug10.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_112.png,0,9.384687423706055,benign,allegro/shot_0_aug2.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1120.png,1,7.651846408843994,netflix,netflix/shot_1_aug5.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1121.png,0,10.58254623413086,benign,pko/shot_1_aug4.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1122.png,0,8.902582168579102,benign,steam/shot_1_aug12.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1123.png,1,5.9111199378967285,meta,meta/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1124.png,0,9.279535293579102,benign,vinted/shot_1_aug6.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1125.png,0,9.769685745239258,benign,olx/shot_2_aug2.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1126.png,0,11.277348518371582,benign,microsoft/shot_2.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1127.png,1,7.438085556030273,home.pl,home.pl/shot_0_aug11.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1128.png,1,7.956020355224609,poczta_polska,poczta_polska/shot_2_aug4.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1129.png,1,6.0860595703125,allegro,allegro/shot_1_aug13.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_113.png,1,7.763556957244873,mbank,mbank/shot_2_aug1.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1130.png,0,9.436897277832031,benign,fedex/shot_1_aug9.png,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/visualphish/data/test/trusted_list/benign/shot_1131.png,0,9.313918113708496,benign,mbank/shot_0_aug7.png,0,benign
