name,target,width,height,depth,extension,path,size,date
T120_0.png,sparkasse,1171,819,3,.png,VisualPhish/VisualPhish/phishing/sparkasse/T120_0.png,190227,
T120_2.png,sparkasse,1171,802,3,.png,VisualPhish/VisualPhish/phishing/sparkasse/T120_2.png,39424,
T10_0.png,anadolubank,1171,819,3,.png,VisualPhish/VisualPhish/phishing/anadolubank/T10_0.png,402665,
T142_0.png,wp60,1171,819,3,.png,VisualPhish/VisualPhish/phishing/wp60/T142_0.png,147950,
T87_1.png,mbank,1349,858,3,.png,VisualPhish/VisualPhish/phishing/mbank/T87_1.png,570745,
T87_0.jpg,mbank,1213,880,3,.jpg,VisualPhish/VisualPhish/phishing/mbank/T87_0.jpg,82109,
T140_28.png,wells_fargo,1903,2407,3,.png,VisualPhish/VisualPhish/phishing/wells_fargo/T140_28.png,1468185,
T140_29.png,wells_fargo,1903,2407,3,.png,VisualPhish/VisualPhish/phishing/wells_fargo/T140_29.png,1441246,
T140_8.png,wells_fargo,1171,819,3,.png,VisualPhish/VisualPhish/phishing/wells_fargo/T140_8.png,34648,
T140_17.png,wells_fargo,1280,960,3,.png,VisualPhish/VisualPhish/phishing/wells_fargo/T140_17.png,571284,
T140_12.png,wells_fargo,1280,960,3,.png,VisualPhish/VisualPhish/phishing/wells_fargo/T140_12.png,687708,
T140_13.png,wells_fargo,1280,960,3,.png,VisualPhish/VisualPhish/phishing/wells_fargo/T140_13.png,941596,
T140_11.png,wells_fargo,1255,830,3,.png,VisualPhish/VisualPhish/phishing/wells_fargo/T140_11.png,80634,
T140_2.png,wells_fargo,959,1091,3,.png,VisualPhish/VisualPhish/phishing/wells_fargo/T140_2.png,154149,
T140_3.png,wells_fargo,973,1901,3,.png,VisualPhish/VisualPhish/phishing/wells_fargo/T140_3.png,958887,
T140_1.png,wells_fargo,1171,819,3,.png,VisualPhish/VisualPhish/phishing/wells_fargo/T140_1.png,469118,
T140_23.png,wells_fargo,1280,960,3,.png,VisualPhish/VisualPhish/phishing/wells_fargo/T140_23.png,204025,
T140_0.png,wells_fargo,1188,819,3,.png,VisualPhish/VisualPhish/phishing/wells_fargo/T140_0.png,1260196,
T140_4.png,wells_fargo,994,542,3,.png,VisualPhish/VisualPhish/phishing/wells_fargo/T140_4.png,39044,
T140_33.png,wells_fargo,1920,887,3,.png,VisualPhish/VisualPhish/phishing/wells_fargo/T140_33.png,82284,
T140_26.png,wells_fargo,1871,1014,3,.png,VisualPhish/VisualPhish/phishing/wells_fargo/T140_26.png,104128,
T140_5.png,wells_fargo,973,1901,3,.png,VisualPhish/VisualPhish/phishing/wells_fargo/T140_5.png,1137958,
T140_7.png,wells_fargo,995,575,3,.png,VisualPhish/VisualPhish/phishing/wells_fargo/T140_7.png,59692,
T140_18.png,wells_fargo,1280,960,3,.png,VisualPhish/VisualPhish/phishing/wells_fargo/T140_18.png,72755,
T140_24.png,wells_fargo,1902,1007,3,.png,VisualPhish/VisualPhish/phishing/wells_fargo/T140_24.png,919639,
T140_30.png,wells_fargo,1280,960,3,.png,VisualPhish/VisualPhish/phishing/wells_fargo/T140_30.png,27740,
T140_31.png,wells_fargo,1543,834,3,.png,VisualPhish/VisualPhish/phishing/wells_fargo/T140_31.png,324356,
T140_19.png,wells_fargo,1280,960,3,.png,VisualPhish/VisualPhish/phishing/wells_fargo/T140_19.png,36104,
T140_6.png,wells_fargo,995,548,3,.png,VisualPhish/VisualPhish/phishing/wells_fargo/T140_6.png,50782,
T140_14.jpg,wells_fargo,1024,1294,3,.jpg,VisualPhish/VisualPhish/phishing/wells_fargo/T140_14.jpg,239217,
T140_9.jpg,wells_fargo,1024,768,3,.jpg,VisualPhish/VisualPhish/phishing/wells_fargo/T140_9.jpg,34005,
T140_16.jpg,wells_fargo,1024,1096,3,.jpg,VisualPhish/VisualPhish/phishing/wells_fargo/T140_16.jpg,219905,
T140_10.jpg,wells_fargo,1024,1096,3,.jpg,VisualPhish/VisualPhish/phishing/wells_fargo/T140_10.jpg,219905,
T140_21.jpg,wells_fargo,1024,1171,3,.jpg,VisualPhish/VisualPhish/phishing/wells_fargo/T140_21.jpg,263133,
T140_20.jpg,wells_fargo,1024,1190,3,.jpg,VisualPhish/VisualPhish/phishing/wells_fargo/T140_20.jpg,202520,
T140_34.jpg,wells_fargo,1024,855,3,.jpg,VisualPhish/VisualPhish/phishing/wells_fargo/T140_34.jpg,51636,
T140_22.jpg,wells_fargo,1024,692,3,.jpg,VisualPhish/VisualPhish/phishing/wells_fargo/T140_22.jpg,149602,
T140_27.jpg,wells_fargo,1016,1026,3,.jpg,VisualPhish/VisualPhish/phishing/wells_fargo/T140_27.jpg,516232,
T140_32.jpg,wells_fargo,1024,1250,3,.jpg,VisualPhish/VisualPhish/phishing/wells_fargo/T140_32.jpg,109458,
T140_25.jpg,wells_fargo,1023,1363,3,.jpg,VisualPhish/VisualPhish/phishing/wells_fargo/T140_25.jpg,126864,
T143_0.png,xtrix_tv,1171,819,3,.png,VisualPhish/VisualPhish/phishing/xtrix_tv/T143_0.png,54068,
T61_0.png,file_transfer,1188,819,3,.png,VisualPhish/VisualPhish/phishing/file_transfer/T61_0.png,97604,
T82_0.png,lbb,1188,819,3,.png,VisualPhish/VisualPhish/phishing/lbb/T82_0.png,73992,
T91_0.png,momentum_office_design,1171,819,3,.png,VisualPhish/VisualPhish/phishing/momentum_office_design/T91_0.png,312223,
T88_2.png,mdpd,1349,1911,3,.png,VisualPhish/VisualPhish/phishing/mdpd/T88_2.png,90544,
T88_0.jpg,mdpd,1024,1929,3,.jpg,VisualPhish/VisualPhish/phishing/mdpd/T88_0.jpg,133151,
T88_1.jpg,mdpd,1024,1929,3,.jpg,VisualPhish/VisualPhish/phishing/mdpd/T88_1.jpg,104045,
T29_0.png,bnz,1188,819,3,.png,VisualPhish/VisualPhish/phishing/bnz/T29_0.png,87855,
T127_0.png,suntrust,1171,802,3,.png,VisualPhish/VisualPhish/phishing/suntrust/T127_0.png,865440,
T149_1.png,ms_onedrive,1366,596,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_1.png,25611,
T149_3.png,ms_onedrive,1188,819,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_3.png,1223575,
T149_7.png,ms_onedrive,1188,819,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_7.png,17064,
T149_6.png,ms_onedrive,1188,819,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_6.png,26831,
T149_4.png,ms_onedrive,1188,819,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_4.png,29864,
T149_5.png,ms_onedrive,1188,819,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_5.png,1360040,
T149_24.png,ms_onedrive,1920,1080,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_24.png,202307,
T149_30.png,ms_onedrive,2400,1652,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_30.png,4434709,
T149_18.png,ms_onedrive,1171,1039,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_18.png,123891,
T149_19.png,ms_onedrive,1188,819,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_19.png,179266,
T149_31.png,ms_onedrive,1171,1039,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_31.png,123891,
T149_25.png,ms_onedrive,1251,1039,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_25.png,124836,
T149_27.png,ms_onedrive,1200,826,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_27.png,58846,
T149_26.png,ms_onedrive,1200,826,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_26.png,105505,
T149_22.png,ms_onedrive,1915,1012,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_22.png,53152,
T149_23.png,ms_onedrive,1268,855,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_23.png,42634,
T149_21.png,ms_onedrive,1188,819,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_21.png,219353,
T149_20.png,ms_onedrive,1188,819,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_20.png,367804,
T149_11.png,ms_onedrive,1171,819,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_11.png,640250,
T149_10.png,ms_onedrive,1188,819,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_10.png,66402,
T149_12.png,ms_onedrive,1188,819,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_12.png,154969,
T149_13.png,ms_onedrive,1188,819,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_13.png,160226,
T149_17.png,ms_onedrive,1188,819,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_17.png,170597,
T149_16.png,ms_onedrive,1188,819,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_16.png,66405,
T149_28.png,ms_onedrive,1200,826,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_28.png,47025,
T149_14.png,ms_onedrive,1188,819,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_14.png,173212,
T149_15.png,ms_onedrive,1188,819,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_15.png,150302,
T149_29.png,ms_onedrive,1200,826,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_29.png,1247523,
T149_8.png,ms_onedrive,1188,819,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_8.png,115054,
T149_9.png,ms_onedrive,1188,819,3,.png,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_9.png,1360040,
T149_0.jpg,ms_onedrive,1024,768,3,.jpg,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_0.jpg,53073,
T149_2.jpg,ms_onedrive,1024,768,3,.jpg,VisualPhish/VisualPhish/phishing/ms_onedrive/T149_2.jpg,91765,
T105_0.png,otrs,1188,819,3,.png,VisualPhish/VisualPhish/phishing/otrs/T105_0.png,68915,
T74_0.png,infinisource,1171,819,3,.png,VisualPhish/VisualPhish/phishing/infinisource/T74_0.png,72472,
T47_0.png,cryptobridge,1188,819,3,.png,VisualPhish/VisualPhish/phishing/cryptobridge/T47_0.png,51940,
T146_1.png,ziggo,1171,819,3,.png,VisualPhish/VisualPhish/phishing/ziggo/T146_1.png,37653,
T146_0.png,ziggo,1171,802,3,.png,VisualPhish/VisualPhish/phishing/ziggo/T146_0.png,38336,
T65_36.png,google,1176,752,3,.png,VisualPhish/VisualPhish/phishing/google/T65_36.png,35945,
T65_35.png,google,1188,826,3,.png,VisualPhish/VisualPhish/phishing/google/T65_35.png,305902,
T65_34.png,google,1200,826,3,.png,VisualPhish/VisualPhish/phishing/google/T65_34.png,136968,
T65_24.png,google,1088,666,3,.png,VisualPhish/VisualPhish/phishing/google/T65_24.png,136083,
T65_18.png,google,1171,819,3,.png,VisualPhish/VisualPhish/phishing/google/T65_18.png,22578,
T65_19.png,google,1171,819,3,.png,VisualPhish/VisualPhish/phishing/google/T65_19.png,35830,
T65_32.png,google,1188,826,3,.png,VisualPhish/VisualPhish/phishing/google/T65_32.png,32489,
T65_7.png,google,1188,819,3,.png,VisualPhish/VisualPhish/phishing/google/T65_7.png,30502,
