name,target,width,height,depth,extension,path,size,date
025.PNG,nab,1900,919,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/025.PNG,101047,
026.PNG,att,1891,934,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/026.PNG,39183,
027.PNG,microsoft,1908,927,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/027.PNG,2278900,
028.PNG,orange,1892,882,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/028.PNG,108095,
029.PNG,boa,1891,883,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/029.PNG,563889,
030.jpg,dhl,1082,1068,3,.jpg,VisualPhish/VisualPhish/newly_crawled_phishing/030.jpg,155786,
031.jpg,wells_fargo,1024,768,3,.jpg,VisualPhish/VisualPhish/newly_crawled_phishing/031.jpg,43785,
032.PNG,chase,1887,874,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/032.PNG,161247,
033.PNG,netflix,1883,875,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/033.PNG,2485820,
034.jpg,paypal,1024,768,3,.jpg,VisualPhish/VisualPhish/newly_crawled_phishing/034.jpg,25270,
035.PNG,twitter,1881,931,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/035.PNG,57878,
036.PNG,amazon,1885,881,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/036.PNG,41239,
037.PNG,amazon,1902,929,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/037.PNG,44356,
038.PNG,facebook,1888,934,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/038.PNG,37094,
039.PNG,chase,1883,939,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/039.PNG,3670146,
040.PNG,google,1916,931,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/040.PNG,60465,
041.PNG,bcp,1906,931,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/041.PNG,401305,
042.png,yahoo,1440,1085,3,.png,VisualPhish/VisualPhish/newly_crawled_phishing/042.png,762536,
043.png,alibaba,990,947,3,.png,VisualPhish/VisualPhish/newly_crawled_phishing/043.png,322381,
044.png,itau,975,381,3,.png,VisualPhish/VisualPhish/newly_crawled_phishing/044.png,173156,
045.png,chase,990,682,3,.png,VisualPhish/VisualPhish/newly_crawled_phishing/045.png,139095,
046.png,ms_outlook,959,613,3,.png,VisualPhish/VisualPhish/newly_crawled_phishing/046.png,274090,
047.png,caixa_bank,1282,1057,3,.png,VisualPhish/VisualPhish/newly_crawled_phishing/047.png,603502,
048.png,linkedin,975,590,3,.png,VisualPhish/VisualPhish/newly_crawled_phishing/048.png,814236,
049.jpg,wells_fargo,1024,768,3,.jpg,VisualPhish/VisualPhish/newly_crawled_phishing/049.jpg,43813,
050.jpg,dhl,1024,768,3,.jpg,VisualPhish/VisualPhish/newly_crawled_phishing/050.jpg,87002,
051.jpg,paypal,1024,768,3,.jpg,VisualPhish/VisualPhish/newly_crawled_phishing/051.jpg,52255,
052.png,paypal,980,947,3,.png,VisualPhish/VisualPhish/newly_crawled_phishing/052.png,73124,
053.jpg,paypal,1024,768,3,.jpg,VisualPhish/VisualPhish/newly_crawled_phishing/053.jpg,36749,
054.PNG,paypal,1895,938,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/054.PNG,29396,
055.PNG,runescape,1887,928,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/055.PNG,2581060,
056.PNG,grupo_bancolombia,1892,932,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/056.PNG,838073,
057.PNG,att,1891,889,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/057.PNG,35573,
058.PNG,amazon,1892,910,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/058.PNG,983432,
059.PNG,runescape,1891,933,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/059.PNG,2595948,
060.PNG,ms_outlook,1897,934,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/060.PNG,43881,
061.PNG,absa,1894,913,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/061.PNG,1080454,
062.PNG,absa,1896,919,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/062.PNG,1356145,
063.PNG,paypal,1909,937,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/063.PNG,24698,
064.PNG,paypal,1912,940,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/064.PNG,25157,
065.PNG,paypal,1904,933,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/065.PNG,24607,
066.PNG,paypal,1891,939,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/066.PNG,24557,
067.PNG,paypal,1916,938,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/067.PNG,24725,
068.PNG,itau,1904,928,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/068.PNG,1217380,
069.PNG,itau,1889,797,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/069.PNG,1141099,
070.PNG,suntrust,1887,936,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/070.PNG,1847928,
071.PNG,amazon,1886,852,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/071.PNG,1028270,
072.png,yahoo,1440,1085,3,.png,VisualPhish/VisualPhish/newly_crawled_phishing/072.png,762536,
073.PNG,microsoft,1897,929,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/073.PNG,2210507,
074.PNG,facebook,1886,912,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/074.PNG,45797,
075.PNG,ebay,1887,832,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/075.PNG,89518,
076.PNG,ebay,1874,926,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/076.PNG,119621,
077.PNG,irs,949,932,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/077.PNG,39433,
078.PNG,ebay,1883,929,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/078.PNG,35946,
079.PNG,facebook,1905,928,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/079.PNG,42641,
080.PNG,dropbox,1884,928,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/080.PNG,189915,
081.PNG,ms_onedrive,1904,926,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/081.PNG,1979908,
082.PNG,ms_outlook,1913,936,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/082.PNG,45729,
083.PNG,bt,1877,879,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/083.PNG,97090,
084.PNG,bt,1898,938,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/084.PNG,101066,
085.PNG,bt,1883,930,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/085.PNG,472811,
086.PNG,bt,1889,932,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/086.PNG,473011,
087.PNG,bradesco,1888,932,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/087.PNG,2435006,
088.PNG,yahoo,1908,937,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/088.PNG,421787,
089.PNG,microsoft,1911,937,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/089.PNG,2188542,
090.PNG,ms_office,1904,928,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/090.PNG,827500,
091.PNG,ms_office,1909,934,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/091.PNG,833319,
092.PNG,itau,1886,934,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/092.PNG,872333,
093.PNG,boa,1890,936,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/093.PNG,906427,
094.PNG,boa,1884,936,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/094.PNG,904240,
095.PNG,microsoft,1905,929,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/095.PNG,2353831,
096.PNG,att,1885,929,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/096.PNG,36334,
097.PNG,adidas,1884,928,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/097.PNG,1112851,
098.PNG,adidas,1889,930,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/098.PNG,1150749,
099.PNG,bcp,1891,934,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/099.PNG,408759,
100.PNG,att,1888,931,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/100.PNG,36321,
101.PNG,absa,1889,932,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/101.PNG,287978,
102.PNG,chase,1891,933,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/102.PNG,293362,
103.PNG,microsoft,1884,932,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/103.PNG,2053848,
104.jpg,amazon,1024,768,3,.jpg,VisualPhish/VisualPhish/newly_crawled_phishing/104.jpg,25572,
105.PNG,microsoft,1892,898,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/105.PNG,1168675,
106.PNG,amazon,1889,943,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/106.PNG,1020806,
107.jpg,amazon,1024,768,3,.jpg,VisualPhish/VisualPhish/newly_crawled_phishing/107.jpg,40149,
108.jpg,amazon,1024,768,3,.jpg,VisualPhish/VisualPhish/newly_crawled_phishing/108.jpg,40021,
109.jpg,amazon,1024,768,3,.jpg,VisualPhish/VisualPhish/newly_crawled_phishing/109.jpg,39774,
110.PNG,microsoft,1890,875,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/110.PNG,1919732,
111.PNG,amazon,1891,928,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/111.PNG,1002384,
112.PNG,microsoft,1911,932,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/112.PNG,2125883,
113.PNG,microsoft,1914,936,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/113.PNG,2223184,
114.PNG,chase,1894,912,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/114.PNG,759563,
115.PNG,capital_one,1880,936,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/115.PNG,67725,
116.PNG,ms_onedrive,1900,926,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/116.PNG,1229590,
117.PNG,orange,1888,934,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/117.PNG,112388,
118.PNG,ms_outlook,1907,935,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/118.PNG,90207,
119.PNG,ms_onedrive,1916,931,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/119.PNG,73694,
120.jpg,dhl,1024,768,3,.jpg,VisualPhish/VisualPhish/newly_crawled_phishing/120.jpg,87002,
121.jpg,boa,1024,768,3,.jpg,VisualPhish/VisualPhish/newly_crawled_phishing/121.jpg,49006,
122.png,chase,990,682,3,.png,VisualPhish/VisualPhish/newly_crawled_phishing/122.png,139095,
123.jpg,facebook,1024,917,3,.jpg,VisualPhish/VisualPhish/newly_crawled_phishing/123.jpg,67403,
124.png,usaa,1118,917,3,.png,VisualPhish/VisualPhish/newly_crawled_phishing/124.png,69848,
125.jpg,paypal,1024,768,3,.jpg,VisualPhish/VisualPhish/newly_crawled_phishing/125.jpg,36710,
126.png,facebook,1251,855,3,.png,VisualPhish/VisualPhish/newly_crawled_phishing/126.png,354316,
127.png,wells_fargo,995,548,3,.png,VisualPhish/VisualPhish/newly_crawled_phishing/127.png,50782,
128.png,google_drive,959,751,3,.png,VisualPhish/VisualPhish/newly_crawled_phishing/128.png,99774,
129.png,google_drive,959,832,3,.png,VisualPhish/VisualPhish/newly_crawled_phishing/129.png,77986,
130.png,hsbc,1040,625,3,.png,VisualPhish/VisualPhish/newly_crawled_phishing/130.png,29811,
131.png,hsbc,1041,826,3,.png,VisualPhish/VisualPhish/newly_crawled_phishing/131.png,47178,
132.png,facebook,1280,960,3,.png,VisualPhish/VisualPhish/newly_crawled_phishing/132.png,31939,
133.PNG,microsoft,1913,933,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/133.PNG,2580682,
134.PNG,dropbox,1905,931,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/134.PNG,1573230,
135.PNG,microsoft,1888,938,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/135.PNG,1239561,
136.PNG,boa,1890,936,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/136.PNG,1089623,
137.PNG,yahoo,1915,931,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/137.PNG,66233,
138.PNG,chase,1884,932,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/138.PNG,192786,
139.PNG,chase,1889,932,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/139.PNG,97320,
140.PNG,chase,1889,929,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/140.PNG,193043,
141.jpg,mdpd,1024,1210,3,.jpg,VisualPhish/VisualPhish/newly_crawled_phishing/141.jpg,85437,
142.PNG,typeform,1888,872,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/142.PNG,1210927,
143.PNG,adidas,1880,931,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/143.PNG,1377073,
144.PNG,ms_outlook,1907,936,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/144.PNG,44062,
145.PNG,orange,1883,933,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/145.PNG,177547,
146.PNG,paypal,1888,920,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/146.PNG,2051960,
147.jpg,amazon,1024,768,3,.jpg,VisualPhish/VisualPhish/newly_crawled_phishing/147.jpg,24935,
148.PNG,paypal,1874,876,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/148.PNG,29185,
149.PNG,ebay,1905,928,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/149.PNG,152831,
150.PNG,allegro,1895,936,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/150.PNG,248036,
151.PNG,paypal,1903,935,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/151.PNG,34252,
152.PNG,paypal,1907,936,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/152.PNG,38603,
153.PNG,paypal,1907,939,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/153.PNG,30369,
154.PNG,paypal,1892,931,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/154.PNG,32114,
155.PNG,microsoft,1879,925,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/155.PNG,1548509,
156.PNG,att,1889,928,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/156.PNG,38534,
157.PNG,att,1883,928,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/157.PNG,38446,
158.PNG,att,1893,928,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/158.PNG,35964,
159.PNG,paypal,1906,932,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/159.PNG,24945,
160.PNG,paypal,1908,938,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/160.PNG,25055,
161.PNG,paypal,1908,932,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/161.PNG,24946,
162.PNG,paypal,1912,937,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/162.PNG,25065,
163.PNG,paypal,1911,934,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/163.PNG,22788,
164.PNG,att,1889,908,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/164.PNG,1367945,
165.PNG,att,1877,935,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/165.PNG,401914,
166.PNG,wells_fargo,1891,934,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/166.PNG,1095163,
167.PNG,wells_fargo,1886,931,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/167.PNG,1211126,
168.PNG,wells_fargo,1882,933,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/168.PNG,1311804,
169.PNG,paypal,1912,934,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/169.PNG,25025,
170.PNG,paypal,1902,937,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/170.PNG,24940,
171.PNG,paypal,1912,938,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/171.PNG,25088,
172.PNG,bradesco,1888,935,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/172.PNG,203036,
173.PNG,paypal,1890,931,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/173.PNG,39219,
174.PNG,paypal,1893,934,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/174.PNG,39308,
175.PNG,paypal,1908,933,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/175.PNG,24956,
176.PNG,paypal,1911,933,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/176.PNG,25033,
177.PNG,adidas,1892,929,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/177.PNG,1063919,
178.PNG,american_express,1890,933,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/178.PNG,83635,
179.PNG,adidas,1882,928,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/179.PNG,1062902,
180.PNG,american_express,1887,932,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/180.PNG,94556,
181.PNG,american_express,1889,937,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/181.PNG,84241,
182.PNG,american_express,1891,932,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/182.PNG,75330,
183.PNG,american_express,1887,932,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/183.PNG,82837,
184.PNG,american_express,1893,931,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/184.PNG,846797,
185.jpg,mdpd,1024,1210,3,.jpg,VisualPhish/VisualPhish/newly_crawled_phishing/185.jpg,85476,
186.PNG,dropbox,1901,879,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/186.PNG,264073,
187.PNG,amazon,1866,871,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/187.PNG,71537,
188.PNG,paypal,1888,928,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/188.PNG,1257092,
189.PNG,paypal,1887,925,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/189.PNG,1251852,
190.PNG,paypal,1890,935,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/190.PNG,68867,
191.PNG,grupo_bancolombia,1885,934,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/191.PNG,440696,
192.PNG,microsoft,1907,938,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/192.PNG,2158266,
193.PNG,ms_outlook,1907,929,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/193.PNG,43500,
194.PNG,bt,1891,927,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/194.PNG,100672,
195.PNG,bt,1886,930,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/195.PNG,100593,
196.PNG,bt,1879,908,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/196.PNG,100140,
197.PNG,ms_onedrive,1891,934,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/197.PNG,119926,
198.jpg,ebay,1024,768,3,.jpg,VisualPhish/VisualPhish/newly_crawled_phishing/198.jpg,39253,
199.PNG,paypal,1906,938,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/199.PNG,22343,
200.PNG,paypal,1790,933,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/200.PNG,21846,
201.PNG,ms_outlook,1905,930,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/201.PNG,46883,
202.PNG,paypal,1849,887,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/202.PNG,21038,
203.PNG,paypal,1904,935,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/203.PNG,24578,
204.jpg,paypal,1024,768,3,.jpg,VisualPhish/VisualPhish/newly_crawled_phishing/204.jpg,26644,
205.PNG,ebay,1878,872,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/205.PNG,70103,
206.PNG,ebay,1892,910,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/206.PNG,41717,
207.PNG,ebay,1906,930,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/207.PNG,102968,
208.PNG,adidas,1885,925,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/208.PNG,2389272,
209.PNG,ebay,1897,937,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/209.PNG,157431,
210.PNG,paypal,1906,934,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/210.PNG,27829,
211.PNG,paypal,1818,922,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/211.PNG,21699,
212.PNG,paypal,1520,930,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/212.PNG,20755,
213.PNG,paypal,1760,937,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/213.PNG,21749,
214.PNG,paypal,1618,937,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/214.PNG,20909,
215.PNG,paypal,1894,934,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/215.PNG,23496,
216.PNG,bcp,1889,936,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/216.PNG,413124,
217.PNG,paypal,1901,933,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/217.PNG,21748,
218.PNG,paypal,1884,929,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/218.PNG,1255377,
219.PNG,paypal,1915,935,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/219.PNG,22814,
220.PNG,paypal,1908,935,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/220.PNG,22714,
221.PNG,american_express,1882,939,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/221.PNG,79988,
222.PNG,paypal,1913,934,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/222.PNG,25035,
223.PNG,paypal,1909,928,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/223.PNG,24896,
224.PNG,paypal,1909,940,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/224.PNG,25079,
225.PNG,paypal,1887,877,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/225.PNG,21155,
226.PNG,facebook,1914,936,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/226.PNG,40230,
227.jpg,facebook,1024,768,3,.jpg,VisualPhish/VisualPhish/newly_crawled_phishing/227.jpg,31331,
228.jpg,facebook,1024,768,3,.jpg,VisualPhish/VisualPhish/newly_crawled_phishing/228.jpg,33542,
229.PNG,facebook,1909,879,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/229.PNG,35972,
230.PNG,capital_one,1888,937,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/230.PNG,208882,
231.PNG,capital_one,1875,935,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/231.PNG,98142,
232.PNG,la_banque_postale,1893,938,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/232.PNG,560796,
233.PNG,la_banque_postale,1891,934,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/233.PNG,562097,
234.PNG,ebay,1882,933,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/234.PNG,344254,
235.PNG,ebay,1887,934,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/235.PNG,344333,
236.PNG,google,1906,934,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/236.PNG,59190,
237.PNG,google,1894,936,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/237.PNG,59079,
238.PNG,microsoft,1915,935,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/238.PNG,2240052,
239.PNG,american_express,1880,926,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/239.PNG,456944,
240.PNG,american_express,1887,931,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/240.PNG,457518,
241.PNG,american_express,1889,932,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/241.PNG,461748,
242.PNG,american_express,1885,931,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/242.PNG,855466,
243.PNG,american_express,1889,933,3,.PNG,VisualPhish/VisualPhish/newly_crawled_phishing/243.PNG,235453,
