file,baseline_class,baseline_distance,baseline_target,true_class,true_target
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/office365+sample2148/predict.png,1,0.0,facebook,1,facebook
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/office365+sample2527/shot.png,1,8.0,paypal,1,Office365
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/office365+sample2527/predict.png,1,0.0,office365,1,office365
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/facebook+sample14389/shot.png,1,0.0,office365,1,Facebook
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/facebook+sample14389/predict.png,1,2.0,office365,1,office365
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/office365+sample2426/shot.png,1,6.0,facebook,1,Office365
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/office365+sample2426/predict.png,1,0.0,office365,1,office365
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample6994/shot.png,1,0.0,google,1,PayPal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample6994/predict.png,1,8.0,grupo santander,1,grupo santander
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/at&t+sample12340/shot.png,1,0.0,grupo santander,1,AT&T
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/at&t+sample12340/predict.png,1,6.0,google,1,google
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/runescape+sample3328/shot.png,1,2.0,etisalat,1,RuneScape
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/runescape+sample3328/predict.png,1,10.0,etisalat,1,etisalat
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample5441/shot.png,1,0.0,office365,1,PayPal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample5441/predict.png,1,4.0,office365,1,office365
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/etisalat+sample16/shot.png,1,2.0,linkedin corporation,1,Etisalat
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/etisalat+sample16/predict.png,1,0.0,office365,1,office365
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/yahoo!+sample9793/shot.png,1,6.0,facebook,1,Yahoo!
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/yahoo!+sample9793/predict.png,1,0.0,yahoo!,1,yahoo!
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/dhl+sample589/shot.png,1,8.0,paypal,1,DHL
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/dhl+sample589/predict.png,1,6.0,office365,1,office365
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample5949/shot.png,1,0.0,paypal,1,PayPal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample5949/predict.png,1,0.0,linkedin corporation,1,linkedin corporation
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample4334/shot.png,1,0.0,paypal,1,PayPal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample4334/predict.png,1,4.0,paypal,1,paypal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample6342/shot.png,1,6.0,google,1,PayPal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample6342/predict.png,1,0.0,google,1,google
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/office365+sample2644/shot.png,1,6.0,google,1,Office365
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample7954/shot.png,1,0.0,google,1,PayPal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample7954/predict.png,1,0.0,facebook,1,facebook
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/office365+sample1984/shot.png,1,0.0,amazon,1,Office365
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/office365+sample1984/predict.png,1,2.0,amazon,1,amazon
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample8274/shot.png,1,0.0,paypal,1,PayPal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample8274/predict.png,1,0.0,office365,1,office365
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample7178/shot.png,1,2.0,office365,1,PayPal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample7178/predict.png,1,4.0,office365,1,office365
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/office365+sample1744/shot.png,1,0.0,paypal,1,Office365
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/office365+sample1744/predict.png,1,8.0,netflix,1,netflix
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/iinet limited+sample0-aug7/shot.png,1,0.0,visa international service association,1,iiNet Limited
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/iinet limited+sample0-aug7/predict.png,1,4.0,visa international service association,1,visa international service association
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample6358/shot.png,1,6.0,google,1,PayPal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample6358/predict.png,0,96.0,benign,0,benign
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/dhl+sample681/shot.png,1,0.0,google,1,DHL
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/dhl+sample681/predict.png,0,94.0,benign,0,benign
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/amazon+sample10386/shot.png,1,6.0,ebay,1,Amazon
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/amazon+sample10386/predict.png,1,6.0,paypal,1,paypal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/office365+sample1507/shot.png,1,0.0,paypal,1,Office365
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/office365+sample1507/predict.png,1,8.0,ebay,1,ebay
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample8311/shot.png,1,0.0,google,1,PayPal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample8311/predict.png,1,6.0,paypal,1,paypal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/u.s. bank+sample3795/shot.png,1,10.0,paypal,1,U.S. Bank
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/u.s. bank+sample3795/predict.png,1,6.0,google,1,google
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample7926/shot.png,1,0.0,paypal,1,PayPal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample7926/predict.png,1,6.0,paypal,1,paypal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample4634/shot.png,0,40.0,benign,1,PayPal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample4634/predict.png,1,2.0,netflix,1,netflix
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/etisalat+sample5/shot.png,1,8.0,office365,1,Etisalat
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/etisalat+sample5/predict.png,1,0.0,paypal,1,paypal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/match+sample12710/shot.png,1,0.0,office365,1,Match
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/match+sample12710/predict.png,1,6.0,paypal,1,paypal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample6930/shot.png,1,12.0,office365,1,PayPal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample6930/predict.png,1,0.0,office365,1,office365
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/yahoo!+sample9751/shot.png,1,0.0,asb bank limited,1,Yahoo!
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/yahoo!+sample9751/predict.png,1,6.0,netflix,1,netflix
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample7554/shot.png,1,2.0,amazon,1,PayPal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample7554/predict.png,1,0.0,paypal,1,paypal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample4615/shot.png,1,0.0,amazon,1,PayPal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample4615/predict.png,0,38.0,benign,0,benign
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/yahoo!+sample9940/shot.png,1,0.0,yahoo!,1,Yahoo!
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/yahoo!+sample9940/predict.png,1,0.0,yahoo!,1,yahoo!
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/dhl+sample411/shot.png,1,4.0,paypal,1,DHL
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/dhl+sample411/predict.png,1,0.0,office365,1,office365
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample4453/shot.png,1,6.0,office365,1,PayPal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample4453/predict.png,1,0.0,paypal,1,paypal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/ebay+sample12972/shot.png,1,0.0,orange,1,eBay
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/ebay+sample12972/predict.png,1,0.0,office365,1,office365
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/amazon+sample10753/shot.png,1,6.0,office365,1,Amazon
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/amazon+sample10753/predict.png,1,14.0,orange,1,orange
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/dhl+sample711/shot.png,1,4.0,yahoo!,1,DHL
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/dhl+sample711/predict.png,1,0.0,dhl,1,dhl
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample6845/shot.png,1,8.0,paypal,1,PayPal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample6845/predict.png,1,0.0,paypal,1,paypal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample5598/shot.png,1,0.0,paypal,1,PayPal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample5598/predict.png,1,6.0,google,1,google
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/linkedin corporation+sample13124/shot.png,1,8.0,paypal,1,LinkedIn Corporation
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/linkedin corporation+sample13124/predict.png,1,0.0,google,1,google
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/office365+sample2311/shot.png,1,2.0,fifth third bank,1,Office365
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/office365+sample2311/predict.png,0,66.0,benign,0,benign
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/asb bank limited+sample3667/shot.png,0,66.0,benign,1,ASB Bank Limited
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/asb bank limited+sample3667/predict.png,1,0.0,fifth third bank,1,fifth third bank
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/sparkasse bank+sample15/shot.png,0,78.0,benign,1,Sparkasse Bank
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/sparkasse bank+sample15/predict.png,0,76.0,benign,0,benign
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/facebook+sample13868/shot.png,1,12.0,office365,1,Facebook
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/facebook+sample14100/shot.png,1,10.0,ebay,1,Facebook
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/facebook+sample14100/predict.png,1,0.0,ebay,1,ebay
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/office365+sample1590/shot.png,0,62.0,benign,1,Office365
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/office365+sample1590/predict.png,1,8.0,steam,1,steam
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/naver+sample4/shot.png,1,4.0,paypal,1,Naver
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/naver+sample4/predict.png,1,2.0,paypal,1,paypal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/dhl+sample819/shot.png,1,0.0,dhl,1,DHL
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample7581/shot.png,1,0.0,asb bank limited,1,PayPal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample7581/predict.png,1,0.0,asb bank limited,1,asb bank limited
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/office365+sample2554/shot.png,1,0.0,office365,1,Office365
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/runescape+sample3403/shot.png,1,2.0,ebay,1,RuneScape
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/runescape+sample3403/predict.png,1,8.0,ebay,1,ebay
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample6550/shot.png,1,24.0,office365,1,PayPal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample6550/predict.png,1,4.0,office365,1,office365
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample7480/shot.png,1,0.0,office365,1,PayPal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample7480/predict.png,1,8.0,paypal,1,paypal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/office365+sample2025/shot.png,1,0.0,match,1,Office365
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/office365+sample2025/predict.png,1,14.0,paypal,1,paypal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/itau unibanco s.a+sample4282/shot.png,1,0.0,match,1,Itau Unibanco S.A
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/itau unibanco s.a+sample4282/predict.png,1,0.0,paypal,1,paypal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/itau unibanco s.a+sample4263/shot.png,0,92.0,benign,1,Itau Unibanco S.A
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/itau unibanco s.a+sample4263/predict.png,0,90.0,benign,0,benign
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample7317/shot.png,1,0.0,paypal,1,PayPal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/paypal+sample7317/predict.png,1,0.0,paypal,1,paypal
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/facebook+sample14074/shot.png,1,16.0,paypal,1,Facebook
/home/phish-target-recognition/data_splits/phishpedia/phishpedia/data/test-no-overlap/phishing/facebook+sample14074/predict.png,1,14.0,paypal,1,paypal
