file,baseline_class,baseline_distance,baseline_target,true_class,true_target
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/caixa_bank+sample0/shot.png,1,0.0,irs,1,caixa_bank
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/azul+sample2-aug2/shot.png,0,90.0,benign,1,azul
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/fsnb+sample0-aug2/shot.png,1,26.0,ms_outlook,1,fsnb
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/ourtime+sample9-aug1/shot.png,1,0.0,aol,1,ourtime
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/ms_office+sample11/shot.png,1,0.0,bmo,1,ms_office
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/etisalat+sample0-aug2/shot.png,1,4.0,cryptobridge,1,etisalat
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/taxact+sample0-aug4/shot.png,1,0.0,bmo,1,taxact
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/taxact+sample0-aug4/predict.png,1,4.0,orange,1,orange
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/orange+sample42/shot.png,1,0.0,irs,1,orange
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/orange+sample42/predict.png,0,90.0,benign,0,benign
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/fsnb+sample0-aug4/shot.png,1,0.0,xtrix_tv,1,fsnb
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/aol+sample8-aug1/shot.png,0,88.0,benign,1,aol
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/xtrix_tv+sample0-aug2/shot.png,0,88.0,benign,1,xtrix_tv
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/yahoo+sample14/shot.png,0,88.0,benign,1,yahoo
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/yahoo+sample14/predict.png,1,4.0,hfe,1,hfe
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/paypal+sample109/shot.png,1,2.0,fibank,1,paypal
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/paypal+sample109/predict.png,1,4.0,hfe,1,hfe
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/google+sample39/shot.png,1,2.0,knab,1,google
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/google+sample39/predict.png,1,4.0,knab,1,knab
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/smartsheet+sample0-aug1/shot.png,1,2.0,arnet_tech,1,smartsheet
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/smartsheet+sample0-aug1/predict.png,1,10.0,arnet_tech,1,arnet_tech
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/arnet_tech+sample0-aug1/shot.png,1,0.0,bmo,1,arnet_tech
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/taxact+sample0-aug3/shot.png,1,0.0,bcp,1,taxact
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/taxact+sample0-aug3/predict.png,1,0.0,bmo,1,bmo
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/microsoft+sample183/shot.png,1,40.0,bestchange,1,microsoft
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/microsoft+sample183/predict.png,1,0.0,smiles,1,smiles
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/la_poste+sample1-aug1/shot.png,0,42.0,benign,1,la_poste
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/la_poste+sample1-aug1/predict.png,1,0.0,ms_office,1,ms_office
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/capital_one+sample4-aug1/shot.png,1,4.0,smiles,1,capital_one
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/capital_one+sample4-aug1/predict.png,1,0.0,irs,1,irs
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/cloudconvert+sample0-aug3/shot.png,1,0.0,netsons,1,cloudconvert
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/bbt+sample1-aug6/shot.png,0,86.0,benign,1,bbt
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/banco_de_occidente+sample0-aug4/shot.png,1,0.0,paypal,1,banco_de_occidente
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/boa+sample44/shot.png,0,86.0,benign,1,boa
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/boa+sample44/predict.png,1,8.0,paypal,1,paypal
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/facebook+sample166/shot.png,1,0.0,microsoft,1,facebook
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/facebook+sample166/predict.png,1,0.0,ms_office,1,ms_office
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/cloudconvert+sample0-aug4/shot.png,1,0.0,arnet_tech,1,cloudconvert
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/smartsheet+sample0-aug2/shot.png,1,14.0,arnet_tech,1,smartsheet
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/smartsheet+sample0-aug2/predict.png,0,82.0,benign,0,benign
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/alibaba+sample23-aug1/shot.png,0,50.0,benign,1,alibaba
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/alibaba+sample23-aug1/predict.png,0,82.0,benign,0,benign
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/cetelem+sample0-aug4/shot.png,0,60.0,benign,1,cetelem
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/barclays+sample2-aug2/shot.png,1,0.0,arnet_tech,1,barclays
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/microsoft+sample148/shot.png,0,48.0,benign,1,microsoft
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/microsoft+sample148/predict.png,0,76.0,benign,0,benign
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/swisscom+sample0-aug1/shot.png,0,74.0,benign,1,swisscom
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/sparkasse+sample3-aug1/shot.png,1,6.0,microsoft,1,sparkasse
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/alibaba+sample27/shot.png,0,50.0,benign,1,alibaba
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/alibaba+sample27/predict.png,1,4.0,otrs,1,otrs
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/natwest+sample2-aug2/shot.png,0,78.0,benign,1,natwest
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/bt+sample6-aug1/shot.png,1,4.0,otrs,1,bt
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/bt+sample6-aug1/predict.png,1,10.0,bt,1,bt
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/paypal+sample252/shot.png,0,96.0,benign,1,paypal
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/paypal+sample252/predict.png,1,4.0,dropbox,1,dropbox
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/allegro+sample21/shot.png,0,96.0,benign,1,allegro
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/allegro+sample21/predict.png,1,4.0,dropbox,1,dropbox
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/fnac+sample0-aug5/shot.png,1,4.0,american_express,1,fnac
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/wells_fargo+sample70/shot.png,0,96.0,benign,1,wells_fargo
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/test_rite+sample0-aug1/shot.png,0,94.0,benign,1,test_rite
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/test_rite+sample0-aug1/predict.png,1,20.0,dhl,1,dhl
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/capital_one+sample4-aug2/shot.png,0,54.0,benign,1,capital_one
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/capital_one+sample4-aug2/predict.png,0,92.0,benign,0,benign
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/absa+sample11/shot.png,1,4.0,smiles,1,absa
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/absa+sample11/predict.png,0,92.0,benign,0,benign
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/ms_onedrive+sample20/shot.png,0,58.0,benign,1,ms_onedrive
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/ms_onedrive+sample20/predict.png,0,96.0,benign,0,benign
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/chase+sample25/shot.png,1,4.0,smiles,1,chase
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/wells_fargo+sample0/shot.png,0,100.0,benign,1,wells_fargo
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/wells_fargo+sample0/predict.png,1,0.0,ics,1,ics
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/mdpd+sample1/shot.png,0,100.0,benign,1,mdpd
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/etrade+sample0-aug1/shot.png,0,90.0,benign,1,etrade
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/etrade+sample0-aug1/predict.png,0,90.0,benign,0,benign
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/eharmony+sample0-aug3/shot.png,1,30.0,bbt,1,eharmony
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/amazon+sample44-aug2/shot.png,1,32.0,bbt,1,amazon
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/amazon+sample44-aug2/predict.png,1,0.0,facebook,1,facebook
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/bestchange+sample0-aug3/shot.png,1,2.0,bbt,1,bestchange
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/bestchange+sample0-aug3/predict.png,1,0.0,paypal,1,paypal
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/wp60+sample0-aug1/shot.png,1,12.0,bbt,1,wp60
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/wp60+sample0-aug1/predict.png,1,4.0,bbt,1,bbt
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/cox+sample3-aug1/shot.png,0,80.0,benign,1,cox
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/cox+sample3-aug1/predict.png,0,48.0,benign,0,benign
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/alibaba+sample21/shot.png,0,68.0,benign,1,alibaba
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/alibaba+sample21/predict.png,0,50.0,benign,0,benign
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/att+sample2/shot.png,0,82.0,benign,1,att
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/att+sample2/predict.png,0,80.0,benign,0,benign
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/wells_fargo+sample5/shot.png,0,66.0,benign,1,wells_fargo
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/wells_fargo+sample5/predict.png,1,0.0,mweb,1,mweb
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/instagram+sample0/shot.png,0,90.0,benign,1,instagram
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/mweb+sample1-aug1/shot.png,0,76.0,benign,1,mweb
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/wells_fargo+sample59/shot.png,1,2.0,mdpd,1,wells_fargo
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/wells_fargo+sample59/predict.png,0,92.0,benign,0,benign
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/twitter+sample3-aug2/shot.png,1,2.0,mdpd,1,twitter
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/cetelem+sample0-aug3/shot.png,1,12.0,ebay,1,cetelem
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/cetelem+sample0-aug3/predict.png,1,0.0,boa,1,boa
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/aol+sample3/shot.png,1,4.0,hfe,1,aol
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/ebay+sample41/shot.png,1,2.0,aol,1,ebay
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/ebay+sample41/predict.png,1,14.0,ebay,1,ebay
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/paypal+sample175/shot.png,0,74.0,benign,1,paypal
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/paypal+sample175/predict.png,0,76.0,benign,0,benign
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/banco_inter+sample1/shot.png,1,4.0,fibank,1,banco_inter
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/banco_inter+sample1/predict.png,0,94.0,benign,0,benign
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/paypal+sample52/shot.png,0,94.0,benign,1,paypal
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/paypal+sample52/predict.png,0,94.0,benign,0,benign
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/chase+sample24/shot.png,1,8.0,paypal,1,chase
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/chase+sample24/predict.png,0,94.0,benign,0,benign
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/yahoo+sample35/shot.png,0,96.0,benign,1,yahoo
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/yahoo+sample35/predict.png,0,96.0,benign,0,benign
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/american_express+sample8-aug2/shot.png,0,88.0,benign,1,american_express
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/american_express+sample8-aug2/predict.png,1,0.0,ms_outlook,1,ms_outlook
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/whatsapp+sample1-aug2/shot.png,1,0.0,whatsapp,1,whatsapp
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/bradesco+sample11-aug2/shot.png,0,88.0,benign,1,bradesco
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/amazon+sample1-aug1/shot.png,0,48.0,benign,1,amazon
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/amazon+sample1-aug1/predict.png,1,8.0,ms_outlook,1,ms_outlook
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/etrade+sample0-aug3/shot.png,1,8.0,tech_target,1,etrade
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/etrade+sample0-aug3/predict.png,1,12.0,tech_target,1,tech_target
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/tech_target+sample0-aug1/shot.png,1,0.0,eharmony,1,tech_target
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/tech_target+sample0-aug1/predict.png,1,2.0,lloyds_bank,1,lloyds_bank
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/netsons+sample0-aug2/shot.png,1,2.0,bnp_paribas,1,netsons
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/walmart+sample0-aug2/shot.png,1,8.0,eharmony,1,walmart
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/walmart+sample0-aug2/predict.png,1,2.0,lloyds_bank,1,lloyds_bank
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/alibaba+sample56/shot.png,0,98.0,benign,1,alibaba
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/alibaba+sample56/predict.png,0,92.0,benign,0,benign
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/microsoft+sample170/shot.png,1,16.0,nordea,1,microsoft
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/microsoft+sample170/predict.png,1,16.0,nordea,1,nordea
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/facebook+sample58/shot.png,0,98.0,benign,1,facebook
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/bankia+sample0-aug3/shot.png,1,2.0,knab,1,bankia
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/bankia+sample0-aug3/predict.png,1,8.0,linkedin,1,linkedin
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/steam+sample4-aug2/shot.png,0,56.0,benign,1,steam
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/steam+sample4-aug2/predict.png,0,50.0,benign,0,benign
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/ms_office+sample52/shot.png,0,78.0,benign,1,ms_office
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/ms_office+sample52/predict.png,0,76.0,benign,0,benign
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/adidas+sample7-aug1/shot.png,1,2.0,adidas,1,adidas
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/microsoft+sample178/shot.png,1,6.0,smartsheet,1,microsoft
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/microsoft+sample178/predict.png,1,2.0,chase,1,chase
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/amazon+sample25/shot.png,1,0.0,otrs,1,amazon
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/amazon+sample25/predict.png,1,6.0,paypal,1,paypal
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/paypal+sample212/shot.png,1,6.0,otrs,1,paypal
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/paypal+sample212/predict.png,1,8.0,paypal,1,paypal
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/hsbc+sample1/shot.png,0,74.0,benign,1,hsbc
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/hsbc+sample1/predict.png,1,2.0,ocn,1,ocn
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/azul+sample2-aug1/shot.png,0,74.0,benign,1,azul
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/facebook+sample33-aug2/shot.png,0,88.0,benign,1,facebook
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/facebook+sample33-aug2/predict.png,1,0.0,etisalat,1,etisalat
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/etisalat+sample0-aug3/shot.png,1,8.0,etisalat,1,etisalat
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/etisalat+sample0-aug3/predict.png,0,88.0,benign,0,benign
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/alibaba+sample40/shot.png,1,4.0,knab,1,alibaba
/home/phish-target-recognition/data_splits/visualphish/phishpedia/data/test-no-overlap/phishing/alibaba+sample40/predict.png,0,88.0,benign,0,benign
