true_target,true_class,pp_class,pp_target
benign,0,1,Google
benign,0,0,benign
benign,0,0,benign
benign,0,1,Google
benign,0,0,benign
benign,0,1,Google
benign,0,0,benign
benign,0,1,Sparkasse Bank
benign,0,1,Steam
benign,0,0,benign
benign,0,1,Google
benign,0,0,benign
benign,0,0,benign
benign,0,1,PayPal
benign,0,1,Yahoo!
benign,0,0,benign
benign,0,0,benign
benign,0,0,benign
benign,0,1,Sparkasse Bank
benign,0,0,benign
benign,0,1,Netflix
benign,0,0,benign
benign,0,1,Ooredoo QSC
benign,0,0,benign
benign,0,0,benign
benign,0,0,benign
benign,0,1,Google
benign,0,0,benign
benign,0,1,Google
benign,0,0,benign
benign,0,1,eBay
benign,0,0,benign
benign,0,1,UBS AG
benign,0,1,SNS Bank N.V
benign,0,0,benign
benign,0,0,benign
benign,0,1,UBS AG
benign,0,0,benign
benign,0,1,Netflix
benign,0,1,Discover
benign,0,1,eBay
benign,0,1,Google
benign,0,0,benign
benign,0,1,Grupo Santander
benign,0,1,Deutsche Bank AG
benign,0,1,Microsoft
benign,0,0,benign
benign,0,0,benign
benign,0,0,benign
benign,0,1,Yahoo!
benign,0,1,Amazon
benign,0,0,benign
benign,0,0,benign
benign,0,1,eBay
benign,0,1,Facebook
benign,0,0,benign
benign,0,0,benign
benign,0,1,Sparkasse Bank
benign,0,1,DHL Airways
benign,0,1,Ooredoo QSC
benign,0,0,benign
benign,0,1,AutoScout24
benign,0,1,LinkedIn Corporation
banco de chile,1,0,benign
netflix,1,0,benign
paypal,1,1,PayPal
adp,1,0,benign
yahoo!,1,1,Yahoo!
visa international service association,1,1,Visa International Service Association
1&1 ionos,1,1,1&1 Ionos
amazon,1,1,Amazon
made-in-china,1,1,Made-In-China
gov_uk,1,0,benign
navy federal credit union,1,1,Navy Federal Credit Union
facebook,1,0,benign
paypal,1,1,PayPal
paypal,1,1,PayPal
office365,1,1,Microsoft
paypal,1,0,benign
paypal,1,1,PayPal
paypal,1,1,PayPal
office365,1,1,Microsoft
paypal,1,1,PayPal
paypal,1,1,PayPal
autoscout24,1,1,AutoScout24
facebook,1,1,Facebook
at&t,1,1,AT&T
paypal,1,1,PayPal
office365,1,0,benign
paypal,1,1,PayPal
paypal,1,1,PayPal
asb bank limited,1,1,ASB Bank Limited
paypal,1,1,PayPal
netflix,1,1,Netflix
paypal,1,1,PayPal
paypal,1,1,PayPal
office365,1,1,Microsoft
paypal,1,1,PayPal
paypal,1,1,PayPal
facebook,1,0,benign
paypal,1,1,PayPal
office365,1,1,Microsoft
office365,1,1,Microsoft
facebook,1,1,Facebook
office365,1,1,Microsoft
paypal,1,1,PayPal
at&t,1,1,AT&T
runescape,1,1,RuneScape
paypal,1,1,PayPal
etisalat,1,1,Etisalat
yahoo!,1,1,Yahoo!
dhl,1,1,DHL Airways
paypal,1,1,PayPal
paypal,1,1,PayPal
paypal,1,1,PayPal
office365,1,0,benign
paypal,1,1,PayPal
office365,1,1,Microsoft
paypal,1,1,PayPal
paypal,1,1,PayPal
office365,1,1,Microsoft
iinet limited,1,1,iiNet Limited
paypal,1,1,PayPal
dhl,1,1,DHL Airways
amazon,1,1,Amazon
office365,1,1,Microsoft
paypal,1,1,PayPal
u.s. bank,1,1,U.S. Bank
paypal,1,1,PayPal
paypal,1,1,PayPal
etisalat,1,1,Etisalat
match,1,1,Match
paypal,1,1,PayPal
yahoo!,1,1,Yahoo!
paypal,1,1,PayPal
paypal,1,1,PayPal
yahoo!,1,1,Yahoo!
dhl,1,1,DHL Airways
paypal,1,1,PayPal
ebay,1,1,eBay
amazon,1,1,Amazon
dhl,1,1,DHL Airways
paypal,1,1,PayPal
paypal,1,1,PayPal
linkedin corporation,1,1,LinkedIn Corporation
office365,1,1,Microsoft
asb bank limited,1,1,ASB Bank Limited
sparkasse bank,1,1,Sparkasse Bank
facebook,1,0,benign
facebook,1,1,Facebook
office365,1,1,Microsoft
naver,1,1,Naver
dhl,1,0,benign
paypal,1,1,PayPal
office365,1,0,benign
runescape,1,1,RuneScape
paypal,1,1,PayPal
paypal,1,1,PayPal
office365,1,1,Microsoft
itau unibanco s.a,1,1,Itau Unibanco S.A
itau unibanco s.a,1,1,Itau Unibanco S.A
paypal,1,1,PayPal
facebook,1,1,Facebook
at&t,1,1,AT&T
dhl,1,1,DHL Airways
amazon,1,1,Amazon
paypal,1,1,PayPal
netflix,1,1,Netflix
paypal,1,1,PayPal
office365,1,1,Microsoft
paypal,1,1,PayPal
facebook,1,1,Facebook
office365,1,0,benign
paypal,1,1,PayPal
paypal,1,1,PayPal
ooredoo qsc,1,1,Ooredoo QSC
office365,1,0,benign
paypal,1,1,PayPal
netflix,1,0,benign
paypal,1,0,benign
facebook,1,1,Facebook
paypal,1,1,PayPal
paypal,1,1,PayPal
dhl,1,1,DHL Airways
amazon,1,1,Amazon
office365,1,0,benign
amazon,1,1,Amazon
vkontakte,1,0,benign
amazon,1,1,Amazon
paypal,1,1,PayPal
1&1 ionos,1,1,1&1 Ionos
netflix,1,1,Netflix
paypal,1,0,benign
paypal,1,1,PayPal
iinet limited,1,0,benign
orange,1,1,Orange
runescape,1,1,RuneScape
paypal,1,1,PayPal
yahoo!,1,1,Yahoo!
vkontakte,1,0,benign
linkedin corporation,1,1,LinkedIn Corporation
paypal,1,1,PayPal
paypal,1,1,PayPal
orange,1,1,Orange
paypal,1,1,PayPal
office365,1,0,benign
google,1,1,Google
ebay,1,1,eBay
paypal,1,1,PayPal
dhl,1,1,DHL Airways
paypal,1,1,PayPal
dhl,1,1,DHL Airways
american express,1,0,benign
rakuten,1,1,Rakuten
paypal,1,1,PayPal
paypal,1,1,PayPal
facebook,1,1,Facebook
facebook,1,1,Facebook
visa international service association,1,1,Visa International Service Association
at&t,1,1,AT&T
paypal,1,1,PayPal
paypal,1,1,PayPal
paypal,1,1,PayPal
paypal,1,1,PayPal
orange,1,1,Orange
amazon,1,1,Amazon
linkedin corporation,1,1,LinkedIn Corporation
amazon,1,1,Amazon
office365,1,0,benign
office365,1,1,Microsoft
paypal,1,1,PayPal
paypal,1,1,PayPal
office365,1,1,Microsoft
facebook,1,1,Facebook
runescape,1,1,RuneScape
office365,1,1,Microsoft
paypal,1,1,PayPal
paypal,1,1,PayPal
paypal,1,0,benign
itau unibanco s.a,1,1,Itau Unibanco S.A
netflix,1,1,Netflix
paypal,1,1,PayPal
dhl,1,1,DHL Airways
paypal,1,1,PayPal
netflix,1,1,Netflix
paypal,1,1,PayPal
paypal,1,1,PayPal
american express,1,1,American Express
facebook,1,1,Facebook
linkedin corporation,1,1,LinkedIn Corporation
paypal,1,1,PayPal
paypal,1,1,PayPal
paypal,1,1,PayPal
national bank of canada,1,1,National Bank of Canada
office365,1,1,Microsoft
paypal,1,1,PayPal
paypal,1,1,PayPal
navy federal credit union,1,1,Navy Federal Credit Union
netflix,1,1,Netflix
linkedin corporation,1,1,LinkedIn Corporation
paypal,1,1,PayPal
paypal,1,1,PayPal
steam,1,1,Steam
amazon,1,1,Amazon
paypal,1,0,benign
orange,1,1,Orange
paypal,1,1,PayPal
itau unibanco s.a,1,1,Itau Unibanco S.A
office365,1,0,benign
bcp,1,0,benign
netflix,1,1,Netflix
linkedin corporation,1,1,LinkedIn Corporation
paypal,1,1,PayPal
iinet limited,1,0,benign
dhl,1,1,DHL Airways
ooredoo qsc,1,1,Ooredoo QSC
facebook,1,1,Facebook
office365,1,1,Microsoft
u.s. bank,1,1,U.S. Bank
paypal,1,1,PayPal
at&t,1,1,AT&T
paypal,1,1,PayPal
paypal,1,1,PayPal
paypal,1,1,PayPal
office365,1,1,Microsoft
paypal,1,1,PayPal
facebook,1,0,benign
paypal,1,1,PayPal
paypal,1,1,PayPal
autoscout24,1,1,AutoScout24
paypal,1,0,benign
yahoo!,1,1,Yahoo!
paypal,1,1,PayPal
facebook,1,0,benign
steam,1,1,Steam
office365,1,1,Microsoft
paypal,1,1,PayPal
rakuten,1,1,Rakuten
office365,1,1,Microsoft
office365,1,0,benign
office365,1,1,Microsoft
paypal,1,1,PayPal
paypal,1,1,PayPal
linkedin corporation,1,1,LinkedIn Corporation
facebook,1,0,benign
paypal,1,1,PayPal
office365,1,1,Microsoft
steam,1,1,Steam
facebook,1,1,Facebook
paypal,1,1,PayPal
facebook,1,0,benign
amazon,1,1,Amazon
paypal,1,1,PayPal
paypal,1,1,PayPal
amazon,1,1,Amazon
office365,1,1,Microsoft
adp,1,0,benign
paypal,1,1,PayPal
amazon,1,1,Amazon
office365,1,1,Microsoft
atb financial,1,0,benign
itau unibanco s.a,1,1,Itau Unibanco S.A
raiffeisen bank s.a,1,1,Raiffeisen Bank S.A.
paypal,1,1,PayPal
office365,1,1,Microsoft
facebook,1,0,benign
itau unibanco s.a,1,0,benign
paypal,1,1,PayPal
office365,1,0,benign
google,1,1,Google
natwest personal banking,1,1,NatWest Personal Banking
paypal,1,1,PayPal
paypal,1,1,PayPal
office365,1,1,Microsoft
match,1,1,Match
dhl,1,1,DHL Airways
facebook,1,1,Facebook
rakuten,1,1,Rakuten
ebay,1,1,eBay
paypal,1,0,benign
ebay,1,0,benign
amazon,1,1,Amazon
dhl,1,1,DHL Airways
netflix,1,1,Netflix
netflix,1,1,Netflix
facebook,1,1,Facebook
office365,1,1,Microsoft
office365,1,1,Microsoft
office365,1,1,Microsoft
office365,1,1,Microsoft
office365,1,1,Microsoft
google,1,1,Google
paypal,1,1,PayPal
google,1,1,Google
yahoo!,1,1,Yahoo!
facebook,1,1,Facebook
paypal,1,1,PayPal
runescape,1,1,RuneScape
steam,1,1,Steam
paypal,1,1,PayPal
hsbc bank,1,1,HSBC Bank
paypal,1,1,PayPal
office365,1,1,Microsoft
paypal,1,1,PayPal
dhl,1,1,DHL Airways
office365,1,1,Microsoft
paypal,1,1,PayPal
office365,1,1,Microsoft
runescape,1,1,RuneScape
amazon,1,1,Amazon
office365,1,1,Microsoft
paypal,1,1,PayPal
runescape,1,1,RuneScape
office365,1,0,benign
amazon,1,1,Amazon
paypal,1,1,PayPal
1&1 ionos,1,1,1&1 Ionos
office365,1,1,Microsoft
paypal,1,1,PayPal
itau unibanco s.a,1,1,Itau Unibanco S.A
linkedin corporation,1,1,LinkedIn Corporation
office365,1,1,Microsoft
paypal,1,1,PayPal
at&t,1,1,AT&T
itau unibanco s.a,1,1,Itau Unibanco S.A
paypal,1,1,PayPal
office365,1,1,Microsoft
paypal,1,1,PayPal
office365,1,0,benign
office365,1,1,Microsoft
paypal,1,1,PayPal
facebook,1,1,Facebook
linkedin corporation,1,1,LinkedIn Corporation
dhl,1,1,DHL Airways
paypal,1,0,benign
paypal,1,0,benign
amazon,1,1,Amazon
paypal,1,1,PayPal
google,1,1,Google
paypal,1,1,PayPal
amazon,1,1,Amazon
paypal,1,1,PayPal
paypal,1,1,PayPal
office365,1,1,Microsoft
amazon,1,1,Amazon
fifth third bank,1,0,benign
ebay,1,0,benign
dhl,1,1,DHL Airways
paypal,1,1,PayPal
rakuten,1,1,Rakuten
paypal,1,1,PayPal
paypal,1,1,PayPal
paypal,1,1,PayPal
facebook,1,1,Facebook
office365,1,1,Microsoft
rakuten,1,1,Rakuten
paypal,1,1,PayPal
office365,1,1,Microsoft
u.s. bank,1,1,U.S. Bank
dhl,1,1,DHL Airways
at&t,1,1,AT&T
ubs ag,1,0,benign
paypal,1,1,PayPal
paypal,1,1,PayPal
linkedin corporation,1,1,LinkedIn Corporation
paypal,1,1,PayPal
citrix sharefile,1,1,Citrix ShareFile
dhl,1,1,DHL Airways
office365,1,1,Microsoft
paypal,1,1,PayPal
paypal,1,1,PayPal
office365,1,1,Microsoft
netflix,1,1,Netflix
orange,1,1,Orange
amazon,1,1,Amazon
paypal,1,1,PayPal
yahoo!,1,1,Yahoo!
office365,1,0,benign
paypal,1,1,PayPal
dhl,1,1,DHL Airways
paypal,1,1,PayPal
amazon,1,1,Amazon
amazon,1,1,Amazon
netflix,1,1,Netflix
office365,1,1,Microsoft
discover,1,1,Discover
facebook,1,1,Facebook
paypal,1,1,PayPal
vodafone,1,0,benign
office365,1,1,Microsoft
db,1,1,Deutsche Bank AG
paypal,1,0,benign
itau unibanco s.a,1,1,Itau Unibanco S.A
facebook,1,1,Facebook
dhl,1,1,DHL Airways
office365,1,1,Microsoft
paypal,1,1,PayPal
paypal,1,1,PayPal
amazon,1,1,Amazon
paypal,1,1,PayPal
paypal,1,1,PayPal
paypal,1,1,PayPal
itau unibanco s.a,1,1,Itau Unibanco S.A
dhl,1,1,DHL Airways
paypal,1,0,benign
amazon,1,1,Amazon
office365,1,1,Microsoft
office365,1,0,benign
atb financial,1,0,benign
itau unibanco s.a,1,1,Itau Unibanco S.A
paypal,1,1,PayPal
runescape,1,1,RuneScape
paypal,1,1,PayPal
office365,1,1,Microsoft
paypal,1,1,PayPal
linkedin corporation,1,1,LinkedIn Corporation
paypal,1,1,PayPal
fifth third bank,1,0,benign
orange,1,1,Orange
facebook,1,0,benign
steam,1,1,Steam
paypal,1,1,PayPal
yahoo!,1,1,Yahoo!
dhl,1,1,DHL Airways
office365,1,1,Microsoft
paypal,1,1,PayPal
sns bank n.v,1,1,SNS Bank N.V
paypal,1,1,PayPal
amazon,1,1,Amazon
office365,1,1,Microsoft
bcp,1,0,benign
paypal,1,1,PayPal
paypal,1,1,PayPal
linkedin corporation,1,1,LinkedIn Corporation
paypal,1,1,PayPal
facebook,1,1,Facebook
paypal,1,1,PayPal
office365,1,1,Microsoft
office365,1,1,Microsoft
paypal,1,0,benign
paypal,1,1,PayPal
google,1,1,Google
paypal,1,1,PayPal
linkedin corporation,1,1,LinkedIn Corporation
amazon,1,1,Amazon
match,1,1,Match
netflix,1,1,Netflix
office365,1,1,Microsoft
paypal,1,1,PayPal
netflix,1,1,Netflix
office365,1,1,Microsoft
paypal,1,1,PayPal
office365,1,1,Microsoft
paypal,1,1,PayPal
asb bank limited,1,1,ASB Bank Limited
netflix,1,1,Netflix
rakuten,1,1,Rakuten
ebay,1,0,benign
office365,1,1,Microsoft
facebook,1,0,benign
office365,1,0,benign
office365,1,1,Microsoft
office365,1,1,Microsoft
amazon,1,1,Amazon
yahoo!,1,1,Yahoo!
paypal,1,0,benign
dhl,1,1,DHL Airways
dhl,1,1,DHL Airways
paypal,1,1,PayPal
linkedin corporation,1,1,LinkedIn Corporation
paypal,1,1,PayPal
facebook,1,1,Facebook
paypal,1,1,PayPal
facebook,1,1,Facebook
office365,1,1,Microsoft
paypal,1,1,PayPal
paypal,1,1,PayPal
navy federal credit union,1,1,Navy Federal Credit Union
paypal,1,1,PayPal
paypal,1,1,PayPal
discover,1,1,Discover
office365,1,1,Microsoft
fifth third bank,1,1,Fifth Third Bank
paypal,1,1,PayPal
paypal,1,1,PayPal
paypal,1,1,PayPal
facebook,1,1,Facebook
hsbc bank,1,1,HSBC Bank
dhl,1,1,DHL Airways
dhl,1,1,DHL Airways
yahoo!,1,1,Yahoo!
paypal,1,1,PayPal
office365,1,0,benign
office365,1,0,benign
paypal,1,1,PayPal
linkedin corporation,1,1,LinkedIn Corporation
rakuten,1,1,Rakuten
paypal,1,1,PayPal
navy federal credit union,1,1,Navy Federal Credit Union
facebook,1,1,Facebook
google,1,1,Google
office365,1,0,benign
itau unibanco s.a,1,1,Itau Unibanco S.A
runescape,1,1,RuneScape
office365,1,1,Microsoft
amazon,1,1,Amazon
amazon,1,1,Amazon
paypal,1,1,PayPal
paypal,1,1,PayPal
paypal,1,1,PayPal
dhl,1,1,DHL Airways
linkedin corporation,1,1,LinkedIn Corporation
itau unibanco s.a,1,1,Itau Unibanco S.A
linkedin corporation,1,1,LinkedIn Corporation
yahoo!,1,1,Yahoo!
facebook,1,1,Facebook
amazon,1,1,Amazon
yahoo!,1,1,Yahoo!
orange,1,0,benign
google,1,1,Google
yahoo!,1,1,Yahoo!
netflix,1,0,benign
national bank of canada,1,1,National Bank of Canada
paypal,1,1,PayPal
amazon,1,1,Amazon
linkedin corporation,1,1,LinkedIn Corporation
paypal,1,1,PayPal
paypal,1,1,PayPal
paypal,1,1,PayPal
netflix,1,1,Netflix
asb bank limited,1,1,ASB Bank Limited
itau unibanco s.a,1,1,Itau Unibanco S.A
paypal,1,1,PayPal
facebook,1,1,Facebook
at&t,1,1,AT&T
grupo santander,1,1,Grupo Santander
paypal,1,1,PayPal
amazon,1,1,Amazon
paypal,1,1,PayPal
office365,1,1,Microsoft
ebay,1,1,eBay
netflix,1,0,benign
paypal,1,1,PayPal
office365,1,1,Microsoft
steam,1,1,Steam
paypal,1,1,PayPal
linkedin corporation,1,1,LinkedIn Corporation
facebook,1,1,Facebook
paypal,1,1,PayPal
netflix,1,0,benign
netflix,1,1,Netflix
office365,1,1,Microsoft
match,1,1,Match
office365,1,0,benign
paypal,1,0,benign
office365,1,1,Microsoft
1&1 ionos,1,0,benign
dhl,1,1,DHL Airways
paypal,1,1,PayPal
paypal,1,1,PayPal
yahoo!,1,1,Yahoo!
paypal,1,1,PayPal
paypal,1,1,PayPal
paypal,1,1,PayPal
paypal,1,1,PayPal
linkedin corporation,1,0,benign
paypal,1,1,PayPal
yahoo!,1,1,Yahoo!
paypal,1,1,PayPal
paypal,1,1,PayPal
paypal,1,1,PayPal
facebook,1,1,Facebook
dhl,1,1,DHL Airways
paypal,1,1,PayPal
paypal,1,1,PayPal
paypal,1,1,PayPal
facebook,1,1,Facebook
office365,1,1,Microsoft
netflix,1,1,Netflix
ubs ag,1,0,benign
facebook,1,1,Facebook
paypal,1,0,benign
paypal,1,1,PayPal
facebook,1,1,Facebook
paypal,1,1,PayPal
paypal,1,1,PayPal
office365,1,0,benign
netflix,1,1,Netflix
dhl,1,1,DHL Airways
natwest personal banking,1,1,NatWest Personal Banking
runescape,1,1,RuneScape
facebook,1,1,Facebook
paypal,1,1,PayPal
facebook,1,1,Facebook
orange,1,0,benign
facebook,1,1,Facebook
office365,1,1,Microsoft
netflix,1,1,Netflix
netflix,1,0,benign
office365,1,1,Microsoft
office365,1,1,Microsoft
atb financial,1,0,benign
facebook,1,1,Facebook
american express,1,0,benign
runescape,1,1,RuneScape
facebook,1,1,Facebook
paypal,1,1,PayPal
rakuten,1,1,Rakuten
yahoo!,1,1,Yahoo!
office365,1,1,Microsoft
paypal,1,1,PayPal
office365,1,1,Microsoft
dhl,1,1,DHL Airways
ebay,1,1,eBay
sparkasse bank,1,0,benign
office365,1,1,Microsoft
rakuten,1,1,Rakuten
international card services b.v,1,1,International Card Services B.V
match,1,1,Match
paypal,1,1,PayPal
yahoo!,1,1,Yahoo!
paypal,1,1,PayPal
paypal,1,1,PayPal
paypal,1,1,PayPal
paypal,1,1,PayPal
facebook,1,1,Facebook
paypal,1,1,PayPal
american express,1,0,benign
facebook,1,1,Facebook
discover,1,1,Discover
paypal,1,0,benign
linkedin corporation,1,1,LinkedIn Corporation
rakuten,1,1,Rakuten
paypal,1,1,PayPal
dhl,1,1,DHL Airways
sparkasse bank,1,1,Sparkasse Bank
paypal,1,1,PayPal
netflix,1,0,benign
paypal,1,0,benign
paypal,1,1,PayPal
amazon,1,1,Amazon
paypal,1,1,PayPal
dhl,1,1,DHL Airways
paypal,1,1,PayPal
office365,1,1,Microsoft
paypal,1,1,PayPal
office365,1,1,Microsoft
amazon,1,1,Amazon
paypal,1,1,PayPal
office365,1,1,Microsoft
office365,1,1,Microsoft
orange,1,1,Orange
google,1,1,Google
paypal,1,1,PayPal
amazon,1,1,Amazon
gmx mail,1,1,GMX Mail
ebay,1,1,eBay
office365,1,0,benign
dhl,1,1,DHL Airways
deutsche telekom,1,0,benign
paypal,1,1,PayPal
steam,1,1,Steam
paypal,1,0,benign
netflix,1,1,Netflix
office365,1,1,Microsoft
office365,1,0,benign
linkedin corporation,1,1,LinkedIn Corporation
sparkasse bank,1,1,Sparkasse Bank
natwest personal banking,1,1,NatWest Personal Banking
amazon,1,1,Amazon
paypal,1,1,PayPal
paypal,1,1,PayPal
paypal,1,1,PayPal
u.s. bank,1,1,U.S. Bank
paypal,1,1,PayPal
citrix sharefile,1,0,benign
paypal,1,1,PayPal
paypal,1,1,PayPal
paypal,1,1,PayPal
linkedin corporation,1,1,LinkedIn Corporation
deutsche telekom,1,0,benign
paypal,1,1,PayPal
orange,1,0,benign
netflix,1,1,Netflix
office365,1,0,benign
at&t,1,1,AT&T
paypal,1,1,PayPal
paypal,1,1,PayPal
amazon,1,1,Amazon
paypal,1,1,PayPal
paypal,1,1,PayPal
netflix,1,0,benign
amazon,1,1,Amazon
paypal,1,1,PayPal
paypal,1,0,benign
netflix,1,1,Netflix
office365,1,1,Microsoft
itau unibanco s.a,1,1,Itau Unibanco S.A
1&1 ionos,1,0,benign
amazon,1,1,Amazon
dhl,1,1,DHL Airways
paypal,1,1,PayPal
ebay,1,1,eBay
paypal,1,1,PayPal
itau unibanco s.a,1,1,Itau Unibanco S.A
office365,1,1,Microsoft
office365,1,0,benign
runescape,1,1,RuneScape
paypal,1,1,PayPal
linkedin corporation,1,1,LinkedIn Corporation
office365,1,0,benign
sparkasse bank,1,1,Sparkasse Bank
amazon,1,0,benign
office365,1,0,benign
at&t,1,1,AT&T
amazon,1,1,Amazon
steam,1,1,Steam
paypal,1,1,PayPal
facebook,1,1,Facebook
american express,1,1,American Express
dhl,1,1,DHL Airways
orange,1,0,benign
paypal,1,1,PayPal
paypal,1,1,PayPal
facebook,1,1,Facebook
at&t,1,0,benign
office365,1,1,Microsoft
paypal,1,0,benign
ooredoo qsc,1,1,Ooredoo QSC
paypal,1,1,PayPal
netflix,1,1,Netflix
office365,1,1,Microsoft
amazon,1,1,Amazon
steam,1,1,Steam
linkedin corporation,1,1,LinkedIn Corporation
dhl,1,1,DHL Airways
dhl,1,1,DHL Airways
natwest personal banking,1,0,benign
paypal,1,1,PayPal
paypal,1,1,PayPal
