file,baseline_class,baseline_distance,baseline_target,true_class,true_target
T49_0.png,1,0.0,wells_fargo,1,db
T49_2.png,1,0.0,wells_fargo,0,db
T49_3.png,0,76.0,benign,1,db
T49_1.png,1,0.0,wells_fargo,1,db
T49_4.png,1,0.0,wells_fargo,1,db
T22_4.png,0,62.0,benign,1,barclays
T22_1.png,0,70.0,benign,1,barclays
T22_3.png,1,2.0,amazon,1,barclays
T22_0.png,1,4.0,bnp_paribas,1,barclays
T22_2.png,1,2.0,amazon,1,barclays
T27_0.jpg,1,2.0,bmo,1,bmo
T27_1.png,1,0.0,linkedin,1,bmo
T27_2.png,1,6.0,chase,1,bmo
T27_4.png,0,88.0,benign,1,bmo
T27_3.png,1,4.0,linkedin,1,bmo
T35_5.png,0,80.0,benign,1,capital_one
T35_0.png,0,96.0,benign,1,capital_one
T35_2.png,1,0.0,american_express,1,capital_one
T35_1.png,1,0.0,linkedin,1,capital_one
T35_4.png,1,12.0,capital_one,0,capital_one
T138_6.png,1,10.0,capital_one,1,usaa
T138_1.png,1,2.0,usaa,1,usaa
T138_5.png,0,74.0,benign,0,usaa
T138_10.png,0,56.0,benign,1,usaa
T138_2.png,1,2.0,hfe,0,usaa
T146_3.png,1,0.0,ziggo,1,ziggo
T146_1.png,0,82.0,benign,1,ziggo
T146_2.png,0,90.0,benign,0,ziggo
T146_0.png,1,0.0,hfe,1,ziggo
T146_4.png,0,92.0,benign,0,ziggo
T0_0.jpg,1,4.0,yahoo,1,absa
T0_5.png,1,2.0,yahoo,1,absa
T0_6.png,1,0.0,paypal,1,absa
T0_11.png,0,46.0,benign,1,absa
T0_7.png,0,86.0,benign,1,absa
T92_4.png,0,92.0,benign,1,mweb
T92_0.png,0,86.0,benign,1,mweb
T92_1.png,1,2.0,google_drive,0,mweb
T92_3.png,1,2.0,google_drive,1,mweb
T92_2.png,0,70.0,benign,1,mweb
T148_3.png,1,2.0,facebook,1,ms_skype
T148_2.png,1,2.0,facebook,1,ms_skype
T148_1.png,1,0.0,facebook,1,ms_skype
T148_0.png,1,2.0,facebook,1,ms_skype
T148_4.png,1,2.0,boa,1,ms_skype
T142_2.png,0,78.0,benign,0,wp60
T142_0.png,1,2.0,facebook,1,wp60
T142_1.png,1,2.0,boa,1,wp60
T142_4.png,0,84.0,benign,1,wp60
T142_3.png,1,2.0,boa,1,wp60
T44_2.png,1,2.0,ms_outlook,1,commonwealth_bank
T44_3.png,1,0.0,ourtime,1,commonwealth_bank
T44_0.png,1,0.0,boa,1,commonwealth_bank
T44_1.png,1,2.0,ms_outlook,1,commonwealth_bank
T44_4.png,1,2.0,ms_outlook,1,commonwealth_bank
T88_4.jpg,1,0.0,ms_outlook,1,mdpd
T88_1.jpg,1,0.0,ms_outlook,1,mdpd
T88_0.jpg,1,0.0,chase,1,mdpd
T88_3.png,0,30.0,benign,1,mdpd
T88_2.png,0,26.0,benign,0,mdpd
T67_6.png,1,2.0,facebook,1,grupo_bancolombia
T67_3.png,0,42.0,benign,1,grupo_bancolombia
T67_11.png,1,18.0,ebay,0,grupo_bancolombia
T67_20.png,1,4.0,ebay,1,grupo_bancolombia
T67_14.png,0,42.0,benign,1,grupo_bancolombia
T67_7.png,1,4.0,grupo_bancolombia,0,grupo_bancolombia
T67_34.png,1,2.0,itau,1,grupo_bancolombia
T83_2.png,1,2.0,boa,1,lcl
T83_0.png,1,4.0,grupo_bancolombia,0,lcl
T83_1.png,1,0.0,itau,1,lcl
T83_3.png,1,0.0,itau,1,lcl
T83_4.png,0,76.0,benign,1,lcl
T53_20.png,1,4.0,boa,1,dropbox
T53_13.png,0,64.0,benign,1,dropbox
T53_8.png,0,92.0,benign,1,dropbox
T53_25.png,0,94.0,benign,1,dropbox
T53_24.png,0,98.0,benign,1,dropbox
T53_42.png,0,88.0,benign,1,dropbox
T53_45.png,0,90.0,benign,1,dropbox
T53_36.png,0,90.0,benign,0,dropbox
T77_28.png,0,92.0,benign,1,itau
T77_23.png,0,92.0,benign,1,itau
T77_8.png,1,2.0,microsoft,1,itau
T77_21.png,1,18.0,ms_office,1,itau
T77_20.png,0,100.0,benign,1,itau
T77_22.png,1,4.0,microsoft,1,itau
T40_4.png,1,4.0,paypal,1,cibc
T40_1.png,0,100.0,benign,1,cibc
T40_3.png,0,80.0,benign,1,cibc
T40_5.png,1,0.0,boa,1,cibc
T40_2.png,0,86.0,benign,1,cibc
T147_6.png,0,98.0,benign,1,google_drive
T147_13.png,1,18.0,ms_office,1,google_drive
T147_9.png,1,4.0,microsoft,1,google_drive
T147_5.png,0,32.0,benign,1,google_drive
T147_21.png,0,78.0,benign,1,google_drive
T139_3.png,1,2.0,boa,1,walmart
T139_4.png,1,4.0,wp60,1,walmart
T139_2.png,1,2.0,wp60,0,walmart
T139_1.png,0,92.0,benign,1,walmart
T139_0.png,1,2.0,paypal,1,walmart
T72_4.png,1,2.0,paypal,1,ieee
T72_3.png,0,96.0,benign,1,ieee
T72_2.png,1,2.0,facebook,1,ieee
T72_1.png,1,0.0,facebook,0,ieee
T72_0.png,0,56.0,benign,1,ieee
T90_176.png,0,54.0,benign,1,microsoft
T90_27.png,0,48.0,benign,1,microsoft
T90_147.png,1,2.0,facebook,1,microsoft
T90_178.png,1,14.0,wells_fargo,1,microsoft
T90_213.png,1,10.0,paypal,1,microsoft
T90_170.png,1,2.0,instagram,1,microsoft
T90_157.png,1,18.0,dropbox,1,microsoft
T90_150.png,0,34.0,benign,1,microsoft
T90_215.png,1,18.0,instagram,1,microsoft
T90_200.png,1,2.0,facebook,1,microsoft
T90_191.png,1,6.0,ms_outlook,1,microsoft
T90_227.png,0,54.0,benign,1,microsoft
T90_184.png,0,30.0,benign,1,microsoft
T90_221.png,1,2.0,alibaba,1,microsoft
T90_148.png,0,62.0,benign,1,microsoft
T90_117.png,0,48.0,benign,1,microsoft
T90_219.png,0,36.0,benign,1,microsoft
T90_74.png,0,68.0,benign,1,microsoft
T90_47.png,0,56.0,benign,1,microsoft
T90_130.png,0,52.0,benign,1,microsoft
T90_177.png,1,0.0,erste,1,microsoft
T90_23.png,0,52.0,benign,1,microsoft
T90_220.png,0,64.0,benign,1,microsoft
T90_205.png,1,10.0,allegro,1,microsoft
T90_183.png,0,76.0,benign,1,microsoft
T90_188.png,0,28.0,benign,1,microsoft
T152_33.jpg,0,90.0,benign,1,ms_office
T152_15.jpg,0,42.0,benign,1,ms_office
T152_11.png,1,4.0,chase,1,ms_office
T152_47.png,1,8.0,paypal,1,ms_office
T152_2.png,0,94.0,benign,1,ms_office
T152_38.png,0,92.0,benign,1,ms_office
T152_44.png,0,72.0,benign,1,ms_office
T152_52.png,1,0.0,yahoo,1,ms_office
T152_27.png,1,4.0,adobe,1,ms_office
T152_48.png,0,76.0,benign,1,ms_office
T152_19.png,0,94.0,benign,1,ms_office
T145_2.png,0,86.0,benign,1,youtube
T145_0.png,0,88.0,benign,1,youtube
T145_1.png,0,100.0,benign,1,youtube
T145_4.png,0,96.0,benign,1,youtube
T145_3.png,0,100.0,benign,1,youtube
T25_1.png,1,2.0,chase,0,bestchange
T25_3.png,0,90.0,benign,1,bestchange
T25_4.png,0,90.0,benign,1,bestchange
T25_2.png,0,90.0,benign,1,bestchange
T25_0.png,1,2.0,boa,1,bestchange
T60_0.png,1,2.0,boa,1,fibank
T60_1.png,0,84.0,benign,1,fibank
T60_3.png,0,90.0,benign,1,fibank
T60_2.png,0,90.0,benign,1,fibank
T60_4.png,0,84.0,benign,1,fibank
T6_28.png,1,2.0,stripe,1,allegro
T6_16.png,0,86.0,benign,1,allegro
T6_18.png,1,4.0,stripe,1,allegro
T6_21.png,1,2.0,ms_office,1,allegro
T6_1.png,1,0.0,ms_office,1,allegro
T6_10.png,1,2.0,facebook,1,allegro
T105_3.png,1,2.0,facebook,1,otrs
T105_0.png,0,28.0,benign,1,otrs
T105_2.png,0,88.0,benign,1,otrs
T105_1.png,1,6.0,allegro,1,otrs
T105_4.png,0,68.0,benign,1,otrs
T54_13.png,0,48.0,benign,0,ebay
T54_25.png,1,2.0,paypal,1,ebay
T54_46.png,0,32.0,benign,1,ebay
T54_19.png,1,12.0,ebay,1,ebay
T54_18.png,1,18.0,microsoft,1,ebay
T54_22.png,1,10.0,ebay,1,ebay
T54_1.png,0,80.0,benign,0,ebay
T54_17.png,1,12.0,microsoft,1,ebay
T54_41.png,0,30.0,benign,1,ebay
T15_17.png,0,66.0,benign,1,att
T15_2.png,1,2.0,orange,1,att
T15_1.png,0,68.0,benign,1,att
T15_27.png,0,86.0,benign,1,att
T15_6.png,1,0.0,paypal,1,att
T15_26.png,1,18.0,bahia,1,att
T79_0.png,1,2.0,ms_office,0,la_banque_postale
T79_8.png,1,8.0,la_banque_postale,1,la_banque_postale
T79_12.png,0,90.0,benign,1,la_banque_postale
T79_11.png,1,2.0,cathay_bank,1,la_banque_postale
T79_3.png,0,96.0,benign,1,la_banque_postale
T71_0.jpg,1,8.0,la_banque_postale,1,ics
T71_3.png,1,4.0,facebook,1,ics
T71_4.png,0,82.0,benign,1,ics
T71_2.png,0,80.0,benign,1,ics
T71_1.png,0,86.0,benign,1,ics
T20_0.png,1,16.0,steam,1,bankia
T20_3.png,1,2.0,facebook,0,bankia
T20_2.png,0,22.0,benign,1,bankia
T20_1.png,1,2.0,ms_outlook,1,bankia
T20_4.png,1,0.0,paypal,1,bankia
T3_4.png,1,2.0,paypal,1,airbnb
T3_1.png,1,0.0,paypal,1,airbnb
T3_2.png,1,2.0,paypal,1,airbnb
T3_0.png,0,96.0,benign,0,airbnb
T3_3.png,1,0.0,ms_outlook,1,airbnb
T51_2.png,1,6.0,ms_outlook,1,dkb
T51_3.png,1,2.0,dkb,1,dkb
T51_1.png,0,40.0,benign,1,dkb
T51_4.png,0,66.0,benign,1,dkb
T51_0.png,0,40.0,benign,1,dkb
T80_3.png,1,4.0,google,1,la_poste
T80_2.png,1,4.0,google,0,la_poste
T80_1.png,0,88.0,benign,1,la_poste
T80_0.png,1,2.0,paypal,1,la_poste
T80_4.png,0,74.0,benign,1,la_poste
T99_4.png,0,84.0,benign,1,netsons
T99_3.png,1,4.0,paypal,0,netsons
T99_1.png,0,90.0,benign,1,netsons
T99_2.png,0,30.0,benign,1,netsons
T99_0.png,0,20.0,benign,1,netsons
T118_1.jpg,0,96.0,benign,1,smiles
T118_2.jpg,0,88.0,benign,1,smiles
T118_3.jpg,0,80.0,benign,1,smiles
T118_0.jpg,0,80.0,benign,1,smiles
T118_4.jpg,0,26.0,benign,1,smiles
T61_1.png,1,8.0,alibaba,1,file_transfer
T61_2.png,1,2.0,paypal,1,file_transfer
T61_0.png,1,14.0,made_in_china,1,file_transfer
T61_4.png,0,80.0,benign,1,file_transfer
T61_3.png,0,82.0,benign,1,file_transfer
T86_3.png,1,2.0,made_in_china,1,made_in_china
T86_6.png,0,80.0,benign,1,made_in_china
T86_2.png,1,0.0,ms_office,1,made_in_china
T86_4.png,1,8.0,made_in_china,1,made_in_china
T86_7.png,1,2.0,ms_office,1,made_in_china
T16_1.jpg,0,86.0,benign,1,azul
T16_4.jpg,0,90.0,benign,1,azul
T16_0.jpg,1,2.0,tradekey,1,azul
T16_3.png,1,2.0,nab,0,azul
T16_2.png,1,4.0,nab,1,azul
T120_5.png,1,2.0,yahoo,1,sparkasse
T120_0.png,1,0.0,yahoo,1,sparkasse
T120_2.png,1,0.0,nab,1,sparkasse
T120_4.png,1,2.0,yahoo,1,sparkasse
T120_3.png,0,76.0,benign,0,sparkasse
T63_3.png,1,2.0,timeweb,1,fsnb
T63_1.png,0,74.0,benign,0,fsnb
T63_4.png,1,2.0,timeweb,1,fsnb
T63_2.png,0,46.0,benign,1,fsnb
T63_0.png,0,92.0,benign,1,fsnb
T56_3.png,0,96.0,benign,1,erste
T56_4.png,0,96.0,benign,1,erste
T56_2.png,0,94.0,benign,1,erste
T56_0.png,1,4.0,timeweb,1,erste
T56_1.png,0,96.0,benign,1,erste
T151_0.png,0,94.0,benign,1,ms_bing
T151_3.png,0,94.0,benign,1,ms_bing
T151_4.png,1,4.0,ms_outlook,1,ms_bing
T151_2.png,1,0.0,microsoft,1,ms_bing
T151_1.png,0,50.0,benign,1,ms_bing
T45_3.png,0,96.0,benign,1,cox
T45_5.png,1,2.0,ms_outlook,1,cox
T45_6.png,0,76.0,benign,1,cox
T45_1.png,1,0.0,microsoft,1,cox
T45_4.png,0,50.0,benign,0,cox
T55_0.png,1,14.0,facebook,1,eharmony
T55_4.png,0,70.0,benign,1,eharmony
T55_2.png,1,16.0,facebook,1,eharmony
T55_1.png,1,14.0,facebook,1,eharmony
T55_3.png,1,2.0,tech_target,0,eharmony
T130_3.png,1,18.0,tech_target,0,tech_target
T130_2.png,1,2.0,american_express,1,tech_target
T130_0.png,1,14.0,facebook,1,tech_target
T130_4.png,0,20.0,benign,1,tech_target
T130_1.png,1,2.0,tech_target,1,tech_target
T117_1.png,1,0.0,tech_target,1,smartsheet
T117_4.png,1,2.0,american_express,1,smartsheet
T117_0.png,1,2.0,american_express,1,smartsheet
T117_2.png,0,84.0,benign,1,smartsheet
T117_3.png,1,16.0,whatsapp,1,smartsheet
T141_0.png,1,4.0,hsbc,1,whatsapp
T141_4.png,0,86.0,benign,1,whatsapp
T141_1.png,1,0.0,whatsapp,1,whatsapp
T141_3.png,0,86.0,benign,1,whatsapp
T141_2.png,1,4.0,american_express,1,whatsapp
T115_2.png,0,44.0,benign,1,sicil_shop
T115_4.png,1,0.0,sicil_shop,1,sicil_shop
T115_3.png,0,90.0,benign,1,sicil_shop
T115_1.png,1,0.0,sicil_shop,1,sicil_shop
T115_0.png,1,0.0,sicil_shop,1,sicil_shop
T28_4.png,0,100.0,benign,1,bnp_paribas
T28_1.png,1,2.0,bnp_paribas,1,bnp_paribas
T28_0.png,0,90.0,benign,1,bnp_paribas
T28_3.png,1,2.0,gov_uk,1,bnp_paribas
T28_2.png,1,2.0,facebook,0,bnp_paribas
T66_0.jpg,1,2.0,bnp_paribas,1,gov_uk
T66_3.png,1,0.0,ebay,1,gov_uk
T66_4.png,1,4.0,facebook,0,gov_uk
T66_2.png,1,8.0,bnp_paribas,1,gov_uk
T66_5.png,0,92.0,benign,1,gov_uk
T144_56.jpg,0,84.0,benign,1,yahoo
T144_55.jpg,1,2.0,bnp_paribas,1,yahoo
T144_1.jpg,0,94.0,benign,1,yahoo
T144_12.png,0,20.0,benign,0,yahoo
T144_15.png,0,90.0,benign,1,yahoo
T144_35.png,0,48.0,benign,1,yahoo
T144_38.png,1,0.0,ms_onedrive,0,yahoo
T144_11.png,0,94.0,benign,1,yahoo
T144_65.png,0,48.0,benign,0,yahoo
T144_19.png,0,58.0,benign,1,yahoo
T144_48.png,0,90.0,benign,1,yahoo
T144_14.png,0,90.0,benign,1,yahoo
T144_28.png,0,90.0,benign,1,yahoo
T144_30.png,1,0.0,ebay,1,yahoo
T144_68.png,1,2.0,etisalat,1,yahoo
T57_3.png,0,90.0,benign,1,etisalat
T57_0.png,1,2.0,etisalat,1,etisalat
T57_2.png,1,2.0,alibaba,1,etisalat
T57_1.png,1,2.0,etisalat,0,etisalat
T57_4.png,1,0.0,alibaba,1,etisalat
T110_0.png,1,2.0,etisalat,0,qnb
T110_2.png,1,0.0,alibaba,1,qnb
T110_3.png,1,0.0,alibaba,1,qnb
T110_1.png,0,78.0,benign,1,qnb
T110_4.png,1,0.0,alibaba,1,qnb
T121_4.png,1,4.0,natwest,1,standard_bank
T121_3.png,1,14.0,dropbox,1,standard_bank
T121_2.png,0,74.0,benign,1,standard_bank
T121_5.png,1,4.0,natwest,1,standard_bank
T121_1.png,1,4.0,natwest,0,standard_bank
T17_0.png,0,94.0,benign,1,bahia
T17_4.png,1,4.0,paypal,1,bahia
T17_1.png,1,2.0,arnet_tech,1,bahia
T17_2.png,0,96.0,benign,1,bahia
T17_3.png,0,74.0,benign,1,bahia
T13_4.png,1,2.0,arnet_tech,1,arnet_tech
T13_1.png,1,2.0,arnet_tech,1,arnet_tech
T13_3.png,0,78.0,benign,1,arnet_tech
T13_2.png,1,2.0,arnet_tech,1,arnet_tech
T13_0.png,1,4.0,crate_and_barrel,1,arnet_tech
T136_2.png,1,0.0,twitter,1,twitter
T136_3.png,1,0.0,twitter,1,twitter
T136_5.png,1,4.0,google,1,twitter
T136_0.png,0,88.0,benign,1,twitter
T136_4.png,1,4.0,google,1,twitter
T109_2.jpg,0,76.0,benign,1,postbank
T109_1.jpg,1,4.0,google,1,postbank
T109_0.jpg,1,4.0,google,1,postbank
T109_3.jpg,1,2.0,orange,1,postbank
T109_4.jpg,1,0.0,paypal,1,postbank
T9_9.png,1,8.0,orange,0,american_express
T9_39.png,1,2.0,bradesco,1,american_express
T9_11.png,1,0.0,orange,1,american_express
T9_29.png,1,4.0,hsbc,1,american_express
T9_19.png,0,94.0,benign,0,american_express
T9_41.png,1,0.0,american_express,1,american_express
T9_8.png,0,88.0,benign,1,american_express
T9_37.png,0,36.0,benign,1,american_express
T9_38.png,1,0.0,paypal,1,american_express
T9_14.png,0,72.0,benign,1,american_express
T9_48.png,0,50.0,benign,1,american_express
T59_167.jpg,1,10.0,paypal,1,facebook
T59_5.jpg,0,74.0,benign,1,facebook
T59_1.jpg,1,0.0,paypal,1,facebook
T59_12.jpg,0,82.0,benign,1,facebook
T59_166.jpg,1,2.0,boa,1,facebook
T59_7.jpg,0,72.0,benign,1,facebook
T59_58.png,0,92.0,benign,1,facebook
T59_35.png,0,82.0,benign,1,facebook
T59_73.png,0,92.0,benign,1,facebook
T59_66.png,0,28.0,benign,1,facebook
T59_171.png,0,32.0,benign,1,facebook
T59_110.png,0,80.0,benign,1,facebook
T59_74.png,0,88.0,benign,1,facebook
T59_153.png,0,84.0,benign,1,facebook
T59_33.png,0,86.0,benign,1,facebook
T59_46.png,0,74.0,benign,1,facebook
T59_137.png,0,90.0,benign,1,facebook
T59_75.png,0,64.0,benign,1,facebook
T59_154.png,0,62.0,benign,1,facebook
T59_106.png,0,96.0,benign,1,facebook
T59_32.png,0,98.0,benign,1,facebook
T59_142.png,0,82.0,benign,1,facebook
T59_29.png,0,98.0,benign,0,facebook
T59_127.png,0,72.0,benign,1,facebook
T59_44.png,0,64.0,benign,1,facebook
T59_111.png,0,72.0,benign,1,facebook
T59_26.png,0,86.0,benign,1,facebook
T59_63.png,0,76.0,benign,1,facebook
T59_42.png,0,94.0,benign,0,facebook
T59_124.png,0,46.0,benign,1,facebook
T59_112.png,0,84.0,benign,1,facebook
T59_146.png,1,2.0,microsoft,1,facebook
T74_4.png,1,2.0,paypal,1,infinisource
T74_1.png,1,0.0,microsoft,0,infinisource
T74_3.png,0,42.0,benign,1,infinisource
T74_2.png,1,0.0,microsoft,1,infinisource
T74_0.png,0,96.0,benign,1,infinisource
T155_3.png,0,96.0,benign,1,zoominfo
T155_4.png,1,0.0,natwest,1,zoominfo
T155_1.png,0,62.0,benign,1,zoominfo
T155_2.png,0,96.0,benign,1,zoominfo
T155_0.png,1,2.0,allegro,1,zoominfo
T124_1.png,0,94.0,benign,1,stripe
T124_0.png,0,74.0,benign,1,stripe
T124_2.png,1,0.0,natwest,0,stripe
T124_3.png,0,78.0,benign,1,stripe
T124_4.png,1,4.0,allegro,1,stripe
T23_1.png,1,2.0,american_express,0,bbt
T23_5.png,1,2.0,american_express,1,bbt
T23_2.png,1,2.0,american_express,1,bbt
T23_4.png,0,48.0,benign,1,bbt
T23_3.png,0,96.0,benign,1,bbt
T153_4.png,1,8.0,netflix,1,itunes
T153_0.png,0,78.0,benign,1,itunes
T153_3.png,1,2.0,american_express,1,itunes
T153_2.png,0,86.0,benign,1,itunes
T153_1.png,0,54.0,benign,1,itunes
T104_1.png,0,76.0,benign,0,orange_rockland
T104_2.png,0,32.0,benign,1,orange_rockland
T104_4.png,0,96.0,benign,1,orange_rockland
T104_0.png,0,88.0,benign,1,orange_rockland
T104_3.png,0,56.0,benign,0,orange_rockland
T140_10.jpg,0,90.0,benign,1,wells_fargo
T140_0.png,0,20.0,benign,1,wells_fargo
T140_70.png,1,0.0,wells_fargo,1,wells_fargo
T140_28.png,0,100.0,benign,1,wells_fargo
T140_44.png,0,96.0,benign,1,wells_fargo
T140_59.png,1,4.0,alibaba,1,wells_fargo
T140_54.png,0,94.0,benign,1,wells_fargo
T140_5.png,1,2.0,facebook,1,wells_fargo
T140_49.png,0,90.0,benign,0,wells_fargo
T140_24.png,1,0.0,bradesco,0,wells_fargo
T140_8.png,0,92.0,benign,1,wells_fargo
T140_37.png,0,86.0,benign,1,wells_fargo
T140_74.png,1,14.0,alibaba,1,wells_fargo
T140_57.png,1,6.0,google,1,wells_fargo
T140_33.png,0,92.0,benign,1,wells_fargo
T50_22.jpg,0,94.0,benign,1,dhl
T50_45.jpg,0,94.0,benign,1,dhl
T50_30.png,0,92.0,benign,1,dhl
T50_46.png,1,0.0,yahoo,1,dhl
T50_2.png,0,92.0,benign,1,dhl
T50_7.png,0,100.0,benign,1,dhl
T50_50.png,1,0.0,dhl,1,dhl
T50_17.png,0,94.0,benign,1,dhl
T50_39.png,1,16.0,made_in_china,1,dhl
T50_53.png,1,6.0,dhl,1,dhl
T50_38.png,0,92.0,benign,1,dhl
T137_0.png,0,90.0,benign,1,typeform
T137_2.png,0,30.0,benign,1,typeform
T137_3.png,1,8.0,la_poste,1,typeform
T137_1.png,0,30.0,benign,1,typeform
T137_4.png,1,2.0,amazon,1,typeform
T122_0.png,0,30.0,benign,0,steam
T122_1.png,0,54.0,benign,1,steam
T122_5.png,1,2.0,steam,1,steam
T122_6.png,1,0.0,walmart,1,steam
T122_4.png,1,4.0,dropbox,1,steam
T107_1.png,1,4.0,steam,1,paschoalotto
T107_2.png,1,4.0,dropbox,1,paschoalotto
T107_4.png,1,4.0,dropbox,1,paschoalotto
T107_0.png,1,4.0,dropbox,1,paschoalotto
T107_3.png,1,4.0,dropbox,1,paschoalotto
T33_3.png,0,96.0,benign,1,caixa_bank
T33_1.png,1,0.0,amazon,1,caixa_bank
T33_0.png,0,96.0,benign,1,caixa_bank
T33_5.png,0,96.0,benign,1,caixa_bank
T33_4.png,0,48.0,benign,1,caixa_bank
T31_19.png,1,8.0,ms_office,1,bradesco
T31_7.png,1,12.0,paypal,1,bradesco
T31_12.png,0,24.0,benign,1,bradesco
T31_11.png,1,0.0,ms_outlook,0,bradesco
T31_9.png,0,48.0,benign,1,bradesco
T18_4.png,1,2.0,ms_outlook,1,banco_de_occidente
T18_1.png,1,2.0,ms_outlook,1,banco_de_occidente
T18_0.png,1,12.0,paypal,1,banco_de_occidente
T18_2.png,1,2.0,ms_outlook,1,banco_de_occidente
T18_3.png,1,2.0,ms_outlook,1,banco_de_occidente
T43_3.png,0,20.0,benign,1,cogeco
T43_0.png,1,4.0,ebay,0,cogeco
T43_2.png,0,86.0,benign,0,cogeco
T43_4.png,1,10.0,ebay,1,cogeco
T43_1.png,1,2.0,ebay,1,cogeco
T30_18.jpg,0,84.0,benign,1,boa
T30_44.jpg,0,84.0,benign,1,boa
T30_72.png,0,60.0,benign,1,boa
T30_67.png,0,96.0,benign,1,boa
T30_31.png,1,0.0,paypal,1,boa
T30_22.png,0,98.0,benign,1,boa
T30_47.png,0,98.0,benign,1,boa
T30_34.png,1,0.0,alibaba,0,boa
T30_53.png,0,80.0,benign,1,boa
T30_10.png,1,2.0,att,1,boa
T30_49.png,0,98.0,benign,1,boa
T30_17.png,0,82.0,benign,1,boa
T30_13.png,0,90.0,benign,1,boa
T30_28.png,0,82.0,benign,0,boa
T30_63.png,0,88.0,benign,1,boa
T30_7.png,1,0.0,att,1,boa
T30_61.png,1,0.0,att,1,boa
T98_8.png,0,90.0,benign,1,netflix
T98_13.png,1,2.0,facebook,1,netflix
T98_6.png,0,48.0,benign,1,netflix
T98_5.png,1,2.0,american_express,1,netflix
T98_19.png,1,4.0,paypal,0,netflix
T11_3.png,1,4.0,wells_fargo,1,aol
T11_9.png,1,4.0,aol,1,aol
T11_8.png,1,2.0,aol,1,aol
T11_2.png,0,78.0,benign,1,aol
T11_1.png,0,78.0,benign,1,aol
T41_3.png,0,78.0,benign,0,cloudconvert
T41_1.png,0,78.0,benign,1,cloudconvert
