Timestamp | Target | Class | Original File | Augmented File | Parameters
2025-08-30 17:37:26 | ATB Financial | phishing | T5_2.png | T5_2_aug2.png | blur kernel=11
2025-08-30 17:37:26 | ATB Financial | phishing | T5_5.png | T5_5_aug3.png | brightness factor=1.36
2025-08-30 17:37:26 | ATB Financial | phishing | T5_4.png | T5_4_aug4.png | shift translate=0.10
2025-08-30 17:37:26 | ATB Financial | phishing | T5_7.png | T5_7_aug5.png | brightness factor=1.71
2025-08-30 17:37:27 | ATB Financial | phishing | T5_11.png | T5_11_aug6.png | shift translate=0.09
2025-08-30 17:37:28 | ATB Financial | phishing | T5_10.png | T5_10_aug7.png | noise std=0.046
2025-08-30 17:37:28 | ATB Financial | phishing | T5_16.png | T5_16_aug8.png | blur kernel=5
2025-08-30 17:37:28 | Giffgaff | phishing | T19_1.png | T19_1_aug1.png | blur kernel=7
2025-08-30 17:37:28 | Giffgaff | phishing | T19_2.png | T19_2_aug2.png | brightness factor=1.26
2025-08-30 17:37:29 | Giffgaff | phishing | T19_2.png | T19_2_aug3.png | blur kernel=3
2025-08-30 17:37:29 | Giffgaff | phishing | T19_1.png | T19_1_aug4.png | blur kernel=3
2025-08-30 17:37:29 | Giffgaff | phishing | T19_7.png | T19_7_aug5.png | shift translate=0.06
2025-08-30 17:37:29 | Giffgaff | phishing | T19_1.png | T19_1_aug6.png | shift translate=0.12
2025-08-30 17:37:30 | Giffgaff | phishing | T19_1.png | T19_1_aug7.png | brightness factor=1.44
2025-08-30 17:37:31 | Giffgaff | phishing | T19_8.png | T19_8_aug8.png | noise std=0.020
2025-08-30 17:37:32 | Giffgaff | phishing | T19_12.png | T19_12_aug9.png | noise std=0.018
2025-08-30 17:37:33 | Giffgaff | phishing | T19_5.png | T19_5_aug10.png | noise std=0.024
2025-08-30 17:37:34 | Giffgaff | phishing | T19_4.png | T19_4_aug11.png | noise std=0.045
2025-08-30 17:37:34 | db | phishing | T52_4.png | T52_4_aug1.png | blur kernel=3
2025-08-30 17:37:34 | db | phishing | T52_5.png | T52_5_aug2.png | shift translate=0.13
2025-08-30 17:37:34 | db | phishing | T52_4.png | T52_4_aug3.png | brightness factor=0.75
2025-08-30 17:37:35 | db | phishing | T52_2.png | T52_2_aug4.png | noise std=0.016
2025-08-30 17:37:35 | db | phishing | T52_6.png | T52_6_aug5.png | shift translate=0.10
2025-08-30 17:37:36 | db | phishing | T52_0.png | T52_0_aug6.png | blur kernel=9
2025-08-30 17:37:36 | db | phishing | T52_0.png | T52_0_aug7.png | blur kernel=3
2025-08-30 17:37:36 | db | phishing | T52_1.png | T52_1_aug8.png | blur kernel=3
2025-08-30 17:37:36 | db | phishing | T52_0.png | T52_0_aug9.png | brightness factor=0.72
2025-08-30 17:37:37 | db | phishing | T52_5.png | T52_5_aug10.png | noise std=0.019
2025-08-30 17:37:37 | db | phishing | T52_5.png | T52_5_aug11.png | blur kernel=5
2025-08-30 17:37:38 | db | phishing | T52_5.png | T52_5_aug12.png | blur kernel=9
2025-08-30 17:37:39 | db | phishing | T52_3.png | T52_3_aug13.png | noise std=0.021
2025-08-30 17:37:40 | db | phishing | T52_1.png | T52_1_aug14.png | noise std=0.016
2025-08-30 17:37:40 | db | phishing | T52_3.png | T52_3_aug15.png | brightness factor=1.76
2025-08-30 17:37:40 | db | phishing | T52_2.png | T52_2_aug16.png | blur kernel=7
2025-08-30 17:37:40 | db | phishing | T52_4.png | T52_4_aug17.png | blur kernel=11
2025-08-30 17:37:40 | db | phishing | T52_5.png | T52_5_aug18.png | brightness factor=0.57
2025-08-30 17:37:41 | Ooredoo QSC | phishing | T34_4.png | T34_4_aug1.png | blur kernel=5
2025-08-30 17:37:41 | Ooredoo QSC | phishing | T34_3.png | T34_3_aug2.png | blur kernel=5
2025-08-30 17:37:41 | Ooredoo QSC | phishing | T34_0.png | T34_0_aug3.png | blur kernel=11
2025-08-30 17:37:41 | Ooredoo QSC | phishing | T34_1.png | T34_1_aug4.png | blur kernel=11
2025-08-30 17:37:41 | Ooredoo QSC | phishing | T34_3.png | T34_3_aug5.png | noise std=0.036
2025-08-30 17:37:41 | Ooredoo QSC | phishing | T34_4.png | T34_4_aug6.png | shift translate=0.14
2025-08-30 17:37:41 | Ooredoo QSC | phishing | T34_1.png | T34_1_aug7.png | shift translate=0.07
2025-08-30 17:37:42 | Ooredoo QSC | phishing | T34_0.png | T34_0_aug8.png | brightness factor=1.37
2025-08-30 17:37:42 | Ooredoo QSC | phishing | T34_5.png | T34_5_aug9.png | noise std=0.023
2025-08-30 17:37:42 | Ooredoo QSC | phishing | T34_6.png | T34_6_aug10.png | blur kernel=3
2025-08-30 17:37:42 | Ooredoo QSC | phishing | T34_0.png | T34_0_aug11.png | blur kernel=3
2025-08-30 17:37:42 | Ooredoo QSC | phishing | T34_4.png | T34_4_aug12.png | brightness factor=1.16
2025-08-30 17:37:42 | Ooredoo QSC | phishing | T34_1.png | T34_1_aug13.png | shift translate=0.14
2025-08-30 17:37:42 | Ooredoo QSC | phishing | T34_1.png | T34_1_aug14.png | shift translate=0.08
2025-08-30 17:37:42 | Ooredoo QSC | phishing | T34_0.png | T34_0_aug15.png | shift translate=0.11
2025-08-30 17:37:43 | Ooredoo QSC | phishing | T34_6.png | T34_6_aug16.png | blur kernel=11
2025-08-30 17:37:43 | Ooredoo QSC | phishing | T34_5.png | T34_5_aug17.png | blur kernel=5
2025-08-30 17:37:43 | Ooredoo QSC | phishing | T34_5.png | T34_5_aug18.png | blur kernel=3
2025-08-30 17:37:43 | Fifth Third Bank | phishing | T16_2.png | T16_2_aug1.png | brightness factor=0.85
2025-08-30 17:37:43 | Fifth Third Bank | phishing | T16_9.png | T16_9_aug2.png | brightness factor=1.43
2025-08-30 17:37:44 | Fifth Third Bank | phishing | T16_1.png | T16_1_aug3.png | shift translate=0.10
2025-08-30 17:37:44 | Fifth Third Bank | phishing | T16_0.png | T16_0_aug4.png | blur kernel=3
2025-08-30 17:37:45 | Fifth Third Bank | phishing | T16_4.png | T16_4_aug5.png | shift translate=0.05
2025-08-30 17:37:45 | Fifth Third Bank | phishing | T16_5.png | T16_5_aug6.png | brightness factor=1.33
2025-08-30 17:37:45 | Fifth Third Bank | phishing | T16_0.png | T16_0_aug7.png | brightness factor=1.46
2025-08-30 17:37:46 | Fifth Third Bank | phishing | T16_2.png | T16_2_aug8.png | noise std=0.032
2025-08-30 17:37:46 | Fifth Third Bank | phishing | T16_3.png | T16_3_aug9.png | blur kernel=5
2025-08-30 17:37:47 | Fifth Third Bank | phishing | T16_2.png | T16_2_aug10.png | blur kernel=7
2025-08-30 17:37:47 | Fifth Third Bank | phishing | T16_9.png | T16_9_aug11.png | brightness factor=1.06
2025-08-30 17:37:47 | Fifth Third Bank | phishing | T16_6.png | T16_6_aug12.png | shift translate=0.09
2025-08-30 17:37:47 | Fifth Third Bank | phishing | T16_6.png | T16_6_aug13.png | shift translate=0.07
2025-08-30 17:37:48 | Fifth Third Bank | phishing | T16_1.png | T16_1_aug14.png | blur kernel=7
2025-08-30 17:37:48 | Fifth Third Bank | phishing | T16_2.png | T16_2_aug15.png | noise std=0.049
2025-08-30 17:37:49 | ADP | phishing | T1_5.png | T1_5_aug1.png | brightness factor=1.70
2025-08-30 17:37:49 | ADP | phishing | T1_4.png | T1_4_aug2.png | brightness factor=1.77
2025-08-30 17:37:49 | ADP | phishing | T1_0.png | T1_0_aug3.png | brightness factor=1.65
2025-08-30 17:37:49 | ADP | phishing | T1_2.png | T1_2_aug4.png | brightness factor=1.46
2025-08-30 17:37:49 | ADP | phishing | T1_10.png | T1_10_aug5.png | noise std=0.042
2025-08-30 17:37:50 | ADP | phishing | T1_8.png | T1_8_aug6.png | brightness factor=0.85
2025-08-30 17:37:50 | ADP | phishing | T1_0.png | T1_0_aug7.png | blur kernel=9
2025-08-30 17:37:50 | ADP | phishing | T1_8.png | T1_8_aug8.png | blur kernel=9
2025-08-30 17:37:50 | ADP | phishing | T1_4.png | T1_4_aug9.png | brightness factor=1.56
2025-08-30 17:37:51 | ADP | phishing | T1_3.png | T1_3_aug10.png | shift translate=0.08
2025-08-30 17:37:51 | iiNet Limited | phishing | T55_0.png | T55_0_aug1.png | brightness factor=0.53
2025-08-30 17:37:51 | iiNet Limited | phishing | T55_0.png | T55_0_aug2.png | noise std=0.023
2025-08-30 17:37:51 | iiNet Limited | phishing | T55_0.png | T55_0_aug3.png | shift translate=0.09
2025-08-30 17:37:51 | iiNet Limited | phishing | T55_1.png | T55_1_aug4.png | shift translate=0.14
2025-08-30 17:37:51 | iiNet Limited | phishing | T55_0.png | T55_0_aug5.png | shift translate=0.07
2025-08-30 17:37:52 | iiNet Limited | phishing | T55_1.png | T55_1_aug6.png | blur kernel=3
2025-08-30 17:37:52 | iiNet Limited | phishing | T55_1.png | T55_1_aug7.png | shift translate=0.12
2025-08-30 17:37:53 | iiNet Limited | phishing | T55_1.png | T55_1_aug8.png | noise std=0.034
2025-08-30 17:37:53 | iiNet Limited | phishing | T55_0.png | T55_0_aug9.png | noise std=0.046
2025-08-30 17:37:53 | iiNet Limited | phishing | T55_0.png | T55_0_aug10.png | shift translate=0.05
2025-08-30 17:37:53 | iiNet Limited | phishing | T55_1.png | T55_1_aug11.png | blur kernel=11
2025-08-30 17:37:53 | iiNet Limited | phishing | T55_0.png | T55_0_aug12.png | shift translate=0.09
2025-08-30 17:37:54 | iiNet Limited | phishing | T55_1.png | T55_1_aug13.png | shift translate=0.12
2025-08-30 17:37:54 | iiNet Limited | phishing | T55_0.png | T55_0_aug14.png | shift translate=0.10
2025-08-30 17:37:54 | iiNet Limited | phishing | T55_1.png | T55_1_aug15.png | shift translate=0.09
2025-08-30 17:37:54 | iiNet Limited | phishing | T55_1.png | T55_1_aug16.png | brightness factor=0.75
2025-08-30 17:37:54 | iiNet Limited | phishing | T55_1.png | T55_1_aug17.png | brightness factor=1.30
2025-08-30 17:37:55 | iiNet Limited | phishing | T55_1.png | T55_1_aug18.png | noise std=0.032
2025-08-30 17:37:55 | iiNet Limited | phishing | T55_0.png | T55_0_aug19.png | shift translate=0.08
2025-08-30 17:37:55 | iiNet Limited | phishing | T55_1.png | T55_1_aug20.png | shift translate=0.10
2025-08-30 17:37:55 | iiNet Limited | phishing | T55_1.png | T55_1_aug21.png | brightness factor=1.16
2025-08-30 17:37:56 | iiNet Limited | phishing | T55_0.png | T55_0_aug22.png | blur kernel=7
2025-08-30 17:37:56 | iiNet Limited | phishing | T55_1.png | T55_1_aug23.png | blur kernel=5
2025-08-30 17:37:56 | UBS AG | phishing | T45_0.png | T45_0_aug1.png | brightness factor=1.55
2025-08-30 17:37:56 | UBS AG | phishing | T45_0.png | T45_0_aug2.png | blur kernel=3
2025-08-30 17:37:56 | UBS AG | phishing | T45_0.png | T45_0_aug3.png | noise std=0.034
2025-08-30 17:37:57 | UBS AG | phishing | T45_0.png | T45_0_aug4.png | noise std=0.027
2025-08-30 17:37:57 | UBS AG | phishing | T45_0.png | T45_0_aug5.png | noise std=0.030
2025-08-30 17:37:57 | UBS AG | phishing | T45_0.png | T45_0_aug6.png | brightness factor=1.35
2025-08-30 17:37:57 | UBS AG | phishing | T45_0.png | T45_0_aug7.png | blur kernel=9
2025-08-30 17:37:57 | UBS AG | phishing | T45_0.png | T45_0_aug8.png | brightness factor=1.55
2025-08-30 17:37:58 | UBS AG | phishing | T45_0.png | T45_0_aug9.png | blur kernel=11
2025-08-30 17:37:58 | UBS AG | phishing | T45_0.png | T45_0_aug10.png | blur kernel=9
2025-08-30 17:37:58 | UBS AG | phishing | T45_0.png | T45_0_aug11.png | noise std=0.037
2025-08-30 17:37:58 | UBS AG | phishing | T45_0.png | T45_0_aug12.png | noise std=0.035
2025-08-30 17:37:59 | UBS AG | phishing | T45_0.png | T45_0_aug13.png | noise std=0.046
2025-08-30 17:37:59 | UBS AG | phishing | T45_0.png | T45_0_aug14.png | noise std=0.020
2025-08-30 17:37:59 | UBS AG | phishing | T45_0.png | T45_0_aug15.png | shift translate=0.13
2025-08-30 17:37:59 | UBS AG | phishing | T45_0.png | T45_0_aug16.png | brightness factor=0.86
2025-08-30 17:38:00 | UBS AG | phishing | T45_0.png | T45_0_aug17.png | shift translate=0.07
2025-08-30 17:38:00 | UBS AG | phishing | T45_0.png | T45_0_aug18.png | shift translate=0.14
2025-08-30 17:38:00 | UBS AG | phishing | T45_0.png | T45_0_aug19.png | brightness factor=0.70
2025-08-30 17:38:00 | UBS AG | phishing | T45_0.png | T45_0_aug20.png | brightness factor=1.42
2025-08-30 17:38:00 | UBS AG | phishing | T45_0.png | T45_0_aug21.png | noise std=0.026
2025-08-30 17:38:01 | UBS AG | phishing | T45_0.png | T45_0_aug22.png | noise std=0.012
2025-08-30 17:38:01 | UBS AG | phishing | T45_0.png | T45_0_aug23.png | noise std=0.046
2025-08-30 17:38:02 | UBS AG | phishing | T45_0.png | T45_0_aug24.png | noise std=0.029
2025-08-30 17:38:02 | AutoScout24 | phishing | T8_11.png | T8_11_aug1.png | shift translate=0.13
2025-08-30 17:38:02 | AutoScout24 | phishing | T8_0.png | T8_0_aug2.png | brightness factor=1.13
2025-08-30 17:38:03 | AutoScout24 | phishing | T8_1.png | T8_1_aug3.png | noise std=0.029
2025-08-30 17:38:03 | AutoScout24 | phishing | T8_6.png | T8_6_aug4.png | shift translate=0.12
2025-08-30 17:38:03 | AutoScout24 | phishing | T8_6.png | T8_6_aug5.png | brightness factor=1.59
2025-08-30 17:38:03 | AutoScout24 | phishing | T8_5.png | T8_5_aug6.png | blur kernel=9
2025-08-30 17:38:03 | AutoScout24 | phishing | T8_2.png | T8_2_aug7.png | blur kernel=9
2025-08-30 17:38:04 | AutoScout24 | phishing | T8_5.png | T8_5_aug8.png | noise std=0.017
2025-08-30 17:38:04 | Banco de Chile | phishing | T9_0.png | T9_0_aug1.png | noise std=0.023
2025-08-30 17:38:05 | Banco de Chile | phishing | T9_7.png | T9_7_aug2.png | shift translate=0.08
2025-08-30 17:38:05 | Banco de Chile | phishing | T9_5.png | T9_5_aug3.png | shift translate=0.13
2025-08-30 17:38:05 | Banco de Chile | phishing | T9_5.png | T9_5_aug4.png | shift translate=0.13
2025-08-30 17:38:06 | Banco de Chile | phishing | T9_7.png | T9_7_aug5.png | blur kernel=11
2025-08-30 17:38:06 | Banco de Chile | phishing | T9_3.png | T9_3_aug6.png | shift translate=0.07
2025-08-30 17:38:07 | Banco de Chile | phishing | T9_1.png | T9_1_aug7.png | blur kernel=3
2025-08-30 17:38:07 | Banco de Chile | phishing | T9_2.png | T9_2_aug8.png | brightness factor=1.59
2025-08-30 17:38:07 | Banco de Chile | phishing | T9_6.png | T9_6_aug9.png | brightness factor=0.66
2025-08-30 17:38:07 | Banco de Chile | phishing | T9_1.png | T9_1_aug10.png | brightness factor=1.10
2025-08-30 17:38:08 | Banco de Chile | phishing | T9_0.png | T9_0_aug11.png | shift translate=0.07
2025-08-30 17:38:08 | Banco de Chile | phishing | T9_1.png | T9_1_aug12.png | brightness factor=1.75
2025-08-30 17:38:08 | Banco de Chile | phishing | T9_1.png | T9_1_aug13.png | blur kernel=7
2025-08-30 17:38:09 | Banco de Chile | phishing | T9_5.png | T9_5_aug14.png | noise std=0.048
2025-08-30 17:38:09 | Banco de Chile | phishing | T9_2.png | T9_2_aug15.png | blur kernel=11
2025-08-30 17:38:10 | Banco de Chile | phishing | T9_2.png | T9_2_aug16.png | blur kernel=7
2025-08-30 17:38:10 | Banco de Chile | phishing | T9_1.png | T9_1_aug17.png | blur kernel=7
2025-08-30 17:38:11 | Sparkasse Bank | phishing | T41_8.png | T41_8_aug1.png | noise std=0.036
2025-08-30 17:38:11 | Sparkasse Bank | phishing | T41_9.png | T41_9_aug2.png | shift translate=0.05
2025-08-30 17:38:12 | Sparkasse Bank | phishing | T41_17.png | T41_17_aug3.png | noise std=0.014
2025-08-30 17:38:12 | Naver | phishing | T30_3.png | T30_3_aug1.png | noise std=0.038
2025-08-30 17:38:12 | Naver | phishing | T30_6.png | T30_6_aug2.png | brightness factor=1.45
2025-08-30 17:38:13 | Naver | phishing | T30_9.png | T30_9_aug3.png | noise std=0.029
2025-08-30 17:38:13 | Naver | phishing | T30_4.png | T30_4_aug4.png | shift translate=0.08
2025-08-30 17:38:13 | Naver | phishing | T30_5.png | T30_5_aug5.png | blur kernel=7
2025-08-30 17:38:13 | Naver | phishing | T30_2.png | T30_2_aug6.png | brightness factor=1.48
2025-08-30 17:38:14 | Naver | phishing | T30_4.png | T30_4_aug7.png | noise std=0.023
2025-08-30 17:38:14 | Naver | phishing | T30_2.png | T30_2_aug8.png | shift translate=0.07
2025-08-30 17:38:14 | Naver | phishing | T30_5.png | T30_5_aug9.png | shift translate=0.13
2025-08-30 17:38:14 | Naver | phishing | T30_3.png | T30_3_aug10.png | shift translate=0.14
2025-08-30 17:38:15 | Naver | phishing | T30_9.png | T30_9_aug11.png | blur kernel=11
2025-08-30 17:38:15 | Naver | phishing | T30_5.png | T30_5_aug12.png | blur kernel=5
2025-08-30 17:38:15 | Naver | phishing | T30_6.png | T30_6_aug13.png | noise std=0.032
2025-08-30 17:38:16 | Naver | phishing | T30_5.png | T30_5_aug14.png | noise std=0.036
2025-08-30 17:38:16 | Naver | phishing | T30_2.png | T30_2_aug15.png | noise std=0.042
2025-08-30 17:38:16 | bcp | phishing | T50_0.png | T50_0_aug1.png | shift translate=0.07
2025-08-30 17:38:17 | bcp | phishing | T50_5.png | T50_5_aug2.png | brightness factor=0.90
2025-08-30 17:38:17 | bcp | phishing | T50_1.png | T50_1_aug3.png | shift translate=0.10
2025-08-30 17:38:17 | bcp | phishing | T50_1.png | T50_1_aug4.png | shift translate=0.09
2025-08-30 17:38:17 | bcp | phishing | T50_5.png | T50_5_aug5.png | shift translate=0.09
2025-08-30 17:38:18 | bcp | phishing | T50_3.png | T50_3_aug6.png | shift translate=0.08
2025-08-30 17:38:18 | bcp | phishing | T50_4.png | T50_4_aug7.png | blur kernel=5
2025-08-30 17:38:18 | bcp | phishing | T50_2.png | T50_2_aug8.png | blur kernel=11
2025-08-30 17:38:18 | bcp | phishing | T50_6.png | T50_6_aug9.png | brightness factor=0.75
2025-08-30 17:38:19 | bcp | phishing | T50_5.png | T50_5_aug10.png | noise std=0.021
2025-08-30 17:38:19 | bcp | phishing | T50_1.png | T50_1_aug11.png | shift translate=0.15
2025-08-30 17:38:20 | bcp | phishing | T50_6.png | T50_6_aug12.png | brightness factor=0.89
2025-08-30 17:38:20 | bcp | phishing | T50_2.png | T50_2_aug13.png | brightness factor=0.89
2025-08-30 17:38:20 | bcp | phishing | T50_5.png | T50_5_aug14.png | brightness factor=0.86
2025-08-30 17:38:20 | bcp | phishing | T50_0.png | T50_0_aug15.png | shift translate=0.12
2025-08-30 17:38:21 | bcp | phishing | T50_4.png | T50_4_aug16.png | noise std=0.014
2025-08-30 17:38:21 | bcp | phishing | T50_0.png | T50_0_aug17.png | shift translate=0.10
2025-08-30 17:38:21 | bcp | phishing | T50_3.png | T50_3_aug18.png | shift translate=0.07
2025-08-30 17:38:22 | Deutsche Telekom | phishing | T12_11.png | T12_11_aug1.png | shift translate=0.14
2025-08-30 17:38:22 | Deutsche Telekom | phishing | T12_13.png | T12_13_aug2.png | blur kernel=3
2025-08-30 17:38:23 | Deutsche Telekom | phishing | T12_10.png | T12_10_aug3.png | noise std=0.013
2025-08-30 17:38:23 | Deutsche Telekom | phishing | T12_6.png | T12_6_aug4.png | blur kernel=5
2025-08-30 17:38:23 | Deutsche Telekom | phishing | T12_8.png | T12_8_aug5.png | shift translate=0.06
2025-08-30 17:38:23 | Deutsche Telekom | phishing | T12_7.png | T12_7_aug6.png | blur kernel=11
2025-08-30 17:38:24 | Deutsche Telekom | phishing | T12_9.png | T12_9_aug7.png | noise std=0.034
2025-08-30 17:38:24 | Deutsche Telekom | phishing | T12_9.png | T12_9_aug8.png | brightness factor=1.51
2025-08-30 17:38:25 | Deutsche Telekom | phishing | T12_10.png | T12_10_aug9.png | noise std=0.046
2025-08-30 17:38:26 | Deutsche Telekom | phishing | T12_3.png | T12_3_aug10.png | noise std=0.022
2025-08-30 17:38:26 | SNS Bank N.V | phishing | T40_6.png | T40_6_aug1.png | blur kernel=11
2025-08-30 17:38:26 | SNS Bank N.V | phishing | T40_7.png | T40_7_aug2.png | blur kernel=5
2025-08-30 17:38:26 | SNS Bank N.V | phishing | T40_2.png | T40_2_aug3.png | brightness factor=0.84
2025-08-30 17:38:26 | SNS Bank N.V | phishing | T40_11.png | T40_11_aug4.png | brightness factor=0.81
2025-08-30 17:38:26 | SNS Bank N.V | phishing | T40_10.png | T40_10_aug5.png | blur kernel=5
2025-08-30 17:38:27 | SNS Bank N.V | phishing | T40_4.png | T40_4_aug6.png | noise std=0.028
2025-08-30 17:38:27 | SNS Bank N.V | phishing | T40_6.png | T40_6_aug7.png | noise std=0.022
2025-08-30 17:38:27 | SNS Bank N.V | phishing | T40_1.png | T40_1_aug8.png | shift translate=0.12
2025-08-30 17:38:28 | SNS Bank N.V | phishing | T40_7.png | T40_7_aug9.png | noise std=0.013
2025-08-30 17:38:28 | SNS Bank N.V | phishing | T40_1.png | T40_1_aug10.png | shift translate=0.13
2025-08-30 17:38:28 | SNS Bank N.V | phishing | T40_2.png | T40_2_aug11.png | brightness factor=1.05
2025-08-30 17:38:28 | SNS Bank N.V | phishing | T40_10.png | T40_10_aug12.png | brightness factor=1.34
2025-08-30 17:38:28 | SNS Bank N.V | phishing | T40_3.png | T40_3_aug13.png | brightness factor=0.59
2025-08-30 17:38:29 | gov_uk | phishing | T54_19.png | T54_19_aug1.png | shift translate=0.11
2025-08-30 17:38:29 | gov_uk | phishing | T54_17.png | T54_17_aug2.png | shift translate=0.09
2025-08-30 17:38:29 | NatWest Personal Banking | phishing | T28_3.png | T28_3_aug1.png | shift translate=0.12
2025-08-30 17:38:30 | NatWest Personal Banking | phishing | T28_4.png | T28_4_aug2.png | noise std=0.028
2025-08-30 17:38:30 | NatWest Personal Banking | phishing | T28_2.png | T28_2_aug3.png | blur kernel=9
2025-08-30 17:38:30 | Citrix ShareFile | phishing | T10_6.png | T10_6_aug1.png | shift translate=0.05
2025-08-30 17:38:30 | Citrix ShareFile | phishing | T10_3.png | T10_3_aug2.png | blur kernel=7
2025-08-30 17:38:30 | Citrix ShareFile | phishing | T10_4.png | T10_4_aug3.png | brightness factor=1.11
2025-08-30 17:38:31 | Citrix ShareFile | phishing | T10_7.png | T10_7_aug4.png | shift translate=0.07
2025-08-30 17:38:31 | Citrix ShareFile | phishing | T10_5.png | T10_5_aug5.png | noise std=0.049
2025-08-30 17:38:31 | Citrix ShareFile | phishing | T10_7.png | T10_7_aug6.png | shift translate=0.09
2025-08-30 17:38:31 | Citrix ShareFile | phishing | T10_6.png | T10_6_aug7.png | blur kernel=5
2025-08-30 17:38:31 | Citrix ShareFile | phishing | T10_6.png | T10_6_aug8.png | noise std=0.038
